NAME	T	E	MMIP	Mheft-nf	UMIP	Uheft-nf	S	M
"xc7s25 t09 e013 r0.1 R0.5 d10.0 D50.0 s003"	9	16	176.719394	176.719393	101598	49000	true	true
"xc7s25 t09 e013 r0.1 R0.5 d10.0 D50.0 s002"	9	16	151.689498	151.689498	65662	48000	true	true
"xc7s25 t09 e013 r0.1 R0.5 d10.0 D50.0 s091"	9	16	145.666701	145.666700	19734	43000	true	true
"xc7s25 t09 e013 r0.1 R0.5 d10.0 D50.0 s090"	9	16	180.161700	231.510651	63697	46000	false	false
"xc7s25 t09 e013 r0.1 R0.5 d10.0 D50.0 s037"	9	16	117.323882	117.323881	37340	43000	true	true
"xc7s25 t09 e013 r0.1 R0.5 d10.0 D50.0 s036"	9	16	122.158018	149.556710	54712	43000	false	false
"xc7s25 t09 e013 r0.1 R0.5 d10.0 D50.0 s040"	9	16	149.009963	190.189545	35566	43000	false	false
"xc7s25 t09 e013 r0.1 R0.5 d10.0 D50.0 s041"	9	16	189.281072	220.679051	49893	43000	false	false
"xc7s25 t09 e013 r0.1 R0.5 d10.0 D50.0 s100"	9	17	150.485701	163.426893	40579	48000	false	false
"xc7s25 t09 e013 r0.1 R0.5 d10.0 D50.0 s009"	9	16	153.462317	153.462317	29828	44000	true	true
"xc7s25 t09 e013 r0.1 R0.5 d10.0 D50.0 s008"	9	16	153.089210	192.559243	40753	43000	false	false
"xc7s25 t09 e013 r0.1 R0.5 d10.0 D50.0 s073"	9	16	106.786320	168.394535	37735	43000	false	false
"xc7s25 t09 e013 r0.1 R0.5 d10.0 D50.0 s072"	9	17	163.107644	195.541993	78853	48000	false	false
"xc7s25 t09 e013 r0.1 R0.5 d10.0 D50.0 s096"	9	16	129.138452	129.138451	21357	47000	true	true
"xc7s25 t09 e013 r0.1 R0.5 d10.0 D50.0 s097"	9	16	113.591782	116.674803	43441	42000	false	false
"xc7s25 t09 e013 r0.1 R0.5 d10.0 D50.0 s004"	9	16	217.838073	217.838074	36673	48000	true	true
"xc7s25 t09 e013 r0.1 R0.5 d10.0 D50.0 s005"	9	18	154.476910	186.167808	39545	48000	false	false
"xc7s25 t09 e013 r0.1 R0.5 d10.0 D50.0 s079"	9	16	152.518666	175.133169	37549	44000	false	false
"xc7s25 t09 e013 r0.1 R0.5 d10.0 D50.0 s078"	9	17	107.200247	141.871228	31747	48000	false	false
"xc7s25 t09 e013 r0.1 R0.5 d10.0 D50.0 s030"	9	17	138.753500	139.259559	48501	44000	false	false
"xc7s25 t09 e013 r0.1 R0.5 d10.0 D50.0 s031"	9	17	213.274203	284.125233	64783	45000	false	false
"xc7s25 t09 e013 r0.1 R0.5 d10.0 D50.0 s047"	9	16	152.581842	203.105454	49648	45000	false	false
"xc7s25 t09 e013 r0.1 R0.5 d10.0 D50.0 s046"	9	17	170.377531	170.377531	75390	47000	true	true
"xc7s25 t09 e013 r0.1 R0.5 d10.0 D50.0 s064"	9	16	105.262545	173.088168	20954	43000	false	false
"xc7s25 t09 e013 r0.1 R0.5 d10.0 D50.0 s065"	9	15	167.754751	183.888219	45279	48000	false	false
"xc7s25 t09 e013 r0.1 R0.5 d10.0 D50.0 s013"	9	18	167.633355	167.633353	67179	47000	true	true
"xc7s25 t09 e013 r0.1 R0.5 d10.0 D50.0 s012"	9	16	119.381147	138.733281	33680	44000	false	false
"xc7s25 t09 e013 r0.1 R0.5 d10.0 D50.0 s081"	9	16	199.206138	208.917778	47087	42000	false	false
"xc7s25 t09 e013 r0.1 R0.5 d10.0 D50.0 s080"	9	15	255.104963	255.104963	86506	44000	false	true
"xc7s25 t09 e013 r0.1 R0.5 d10.0 D50.0 s027"	9	17	173.439892	214.206009	29045	44000	false	false
"xc7s25 t09 e013 r0.1 R0.5 d10.0 D50.0 s026"	9	17	185.390371	185.390370	60612	44000	true	true
"xc7s25 t09 e013 r0.1 R0.5 d10.0 D50.0 s019"	9	17	231.147185	262.821640	127024	43000	false	false
"xc7s25 t09 e013 r0.1 R0.5 d10.0 D50.0 s018"	9	19	117.821444	124.932703	54670	47000	false	false
"xc7s25 t09 e013 r0.1 R0.5 d10.0 D50.0 s050"	9	17	126.890907	168.171652	62327	49000	false	false
"xc7s25 t09 e013 r0.1 R0.5 d10.0 D50.0 s051"	9	15	167.296806	185.243251	33686	43000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s034"	9	17	137.253491	176.763893	33003	44000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s035"	9	17	142.303732	174.040301	26145	49000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s043"	9	17	178.810278	188.070968	26382	50000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s042"	9	17	223.983707	223.983707	32526	48000	true	true
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s098"	9	18	133.826781	167.611363	16870	43000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s099"	9	17	134.820816	134.820817	26604	47000	true	true
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s077"	9	16	136.020703	136.020703	66846	50000	true	true
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s076"	9	17	181.004308	181.004308	47484	43000	false	true
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s001"	9	16	186.680666	186.680666	28741	47000	true	true
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s092"	9	17	135.133342	154.005504	30023	43000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s093"	9	16	233.100190	250.947710	72841	48000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s049"	9	17	217.713075	217.713075	64536	44000	true	true
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s048"	9	16	135.863773	155.212888	28670	46000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s023"	9	18	149.452968	173.364437	83904	47000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s022"	9	16	186.973247	258.838435	40510	42000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s054"	9	16	137.307229	139.650161	47481	49000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s055"	9	17	192.070673	233.691521	47165	43000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s060"	9	16	186.835371	219.965922	32279	45000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s061"	9	17	173.324310	185.899413	23592	47000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s029"	9	17	139.919400	161.498120	72048	45000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s028"	9	18	175.632195	175.632193	49378	48000	true	true
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s085"	9	16	143.512108	143.512109	25981	49000	true	true
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s084"	9	16	182.199466	182.199467	56082	48000	false	true
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s017"	9	18	147.417126	183.072465	62708	48000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s016"	9	16	215.215163	215.215163	78685	48000	false	true
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s024"	9	17	185.859464	201.820061	80751	46000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s025"	9	16	173.062013	173.102012	68679	44000	false	true
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s088"	9	16	140.960128	140.960128	22626	47000	true	true
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s089"	9	17	172.713370	204.949716	44694	45000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s053"	9	17	160.173213	160.173214	46387	44000	true	true
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s052"	9	17	120.470004	160.412369	87740	44000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s067"	9	17	143.767401	143.767402	55763	52000	true	true
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s066"	9	17	114.233899	180.960034	31095	43000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s059"	9	17	139.544153	139.544152	51649	49000	true	true
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s058"	9	16	144.732564	144.732563	37100	47000	true	true
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s010"	9	18	129.310830	151.431480	23330	47000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s011"	9	19	105.103758	150.889228	29650	47000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s082"	9	17	122.181823	122.181823	16420	49000	true	true
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s083"	9	17	207.313800	237.623037	56519	43000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s033"	9	17	209.541010	209.541009	53762	48000	false	true
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s032"	9	17	153.096352	196.295129	29614	44000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s044"	9	17	163.723682	177.473569	36021	44000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s045"	9	17	150.561233	150.953802	82534	44000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s039"	9	18	153.629339	153.629339	37487	48000	false	true
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s038"	9	17	211.707900	228.897619	55526	47000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s070"	9	17	161.751492	161.751491	59918	47000	true	true
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s071"	9	17	198.198363	198.198363	53861	47000	true	true
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s095"	9	17	162.248003	162.248004	34926	48000	true	true
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s094"	9	17	154.897087	154.897087	33323	45000	true	true
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s007"	9	16	120.752530	168.785898	19684	48000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s006"	9	17	145.071625	170.767647	45022	48000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s063"	9	17	159.559690	159.559689	60760	44000	true	true
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s062"	9	17	202.865791	202.865791	54152	44000	false	true
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s086"	9	17	131.555593	145.203243	56383	49000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s087"	9	16	148.399267	148.560309	38994	49000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s014"	9	17	161.201337	171.644299	62673	49000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s015"	9	17	193.837790	218.111603	42866	48000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s020"	9	17	186.054305	186.054306	52392	48000	true	true
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s021"	9	17	168.917316	200.187409	40171	43000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s069"	9	16	132.475952	132.475952	64022	45000	true	true
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s068"	9	16	170.623410	170.623410	54377	45000	false	true
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s057"	9	17	120.924339	120.924340	61943	44000	true	true
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s056"	9	17	139.304090	167.776166	29400	44000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s074"	9	17	131.923037	150.596592	27267	43000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s075"	9	18	144.925457	178.922147	46085	43000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s003"	9	17	176.719394	176.719393	89297	43000	true	true
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s002"	9	17	151.689498	151.689498	66482	47000	true	true
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s091"	9	17	145.666701	145.666700	20190	42000	true	true
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s090"	9	17	180.161700	214.609576	45620	47000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s037"	9	17	161.726710	170.999567	85226	48000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s036"	9	16	142.991826	170.390518	99862	48000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s040"	9	17	149.009963	190.189545	35729	43000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s041"	9	17	189.281072	220.679051	49962	44000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s100"	9	18	150.485701	163.426893	45819	47000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s009"	9	17	153.462317	153.462317	21333	46000	true	true
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s008"	9	16	163.130144	192.559243	39160	43000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s073"	9	17	133.434407	168.394535	21394	44000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s072"	9	18	163.107644	163.107644	72038	42000	true	true
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s096"	9	17	129.138452	129.138451	32846	44000	true	true
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s097"	9	17	113.591782	116.674803	42410	48000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s004"	9	17	217.838073	217.838074	31440	48000	true	true
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s005"	9	19	154.476910	186.167808	38060	43000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s079"	9	17	152.518666	175.133169	36611	43000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s078"	9	17	110.219152	141.871228	72424	48000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s030"	9	18	138.753500	139.259559	44770	49000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s031"	9	18	213.274203	245.584450	47832	49000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s047"	9	17	168.085349	203.105454	59021	44000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s046"	9	18	170.377531	170.377531	75783	47000	true	true
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s064"	9	16	116.210198	184.035821	25256	48000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s065"	9	16	183.888219	183.888219	35707	43000	true	true
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s013"	9	18	167.673355	194.821897	42675	44000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s012"	9	17	119.381147	138.733281	33807	48000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s081"	9	17	199.206138	211.900119	45261	48000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s080"	9	16	255.104963	255.104963	61187	43000	false	true
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s027"	9	18	173.439892	214.206009	32080	44000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s026"	9	17	185.390371	185.390370	24930	47000	true	true
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s019"	9	17	231.147185	262.821640	79311	49000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s018"	9	19	132.574830	139.686089	97636	46000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s050"	9	17	141.427644	168.171652	115706	49000	false	false
"xc7s25 t09 e014 r0.1 R0.5 d10.0 D50.0 s051"	9	16	167.296806	185.243251	33923	47000	false	false
"xc7s25 t09 e015 r0.1 R0.5 d10.0 D50.0 s034"	9	18	137.253491	176.763893	32963	48000	false	false
"xc7s25 t09 e015 r0.1 R0.5 d10.0 D50.0 s035"	9	18	142.303732	174.040301	26290	44000	false	false
"xc7s25 t09 e015 r0.1 R0.5 d10.0 D50.0 s043"	9	17	228.034186	228.034187	101884	50000	false	true
"xc7s25 t09 e015 r0.1 R0.5 d10.0 D50.0 s042"	9	17	255.863860	255.863861	71712	43000	true	true
"xc7s25 t09 e015 r0.1 R0.5 d10.0 D50.0 s098"	9	18	167.611362	167.611363	20897	48000	false	true
"xc7s25 t09 e015 r0.1 R0.5 d10.0 D50.0 s099"	9	18	134.820816	134.820817	37198	43000	true	true
"xc7s25 t09 e015 r0.1 R0.5 d10.0 D50.0 s077"	9	17	136.020703	136.020703	67515	43000	true	true
"xc7s25 t09 e015 r0.1 R0.5 d10.0 D50.0 s076"	9	18	181.004308	181.004308	47935	48000	false	true
"xc7s25 t09 e015 r0.1 R0.5 d10.0 D50.0 s001"	9	17	195.832245	195.832245	88128	45000	false	true
"xc7s25 t09 e015 r0.1 R0.5 d10.0 D50.0 s092"	9	17	147.753330	166.625492	40454	43000	false	false
"xc7s25 t09 e015 r0.1 R0.5 d10.0 D50.0 s093"	9	17	233.100190	250.947710	32879	48000	false	false
"xc7s25 t09 e015 r0.1 R0.5 d10.0 D50.0 s049"	9	17	256.194898	256.194898	44887	46000	false	true
"xc7s25 t09 e015 r0.1 R0.5 d10.0 D50.0 s048"	9	17	135.863773	155.212888	28915	45000	false	false
"xc7s25 t09 e015 r0.1 R0.5 d10.0 D50.0 s023"	9	18	187.630982	187.630982	24850	48000	true	true
"xc7s25 t09 e015 r0.1 R0.5 d10.0 D50.0 s022"	9	17	187.013247	258.838435	45000	47000	false	false
"xc7s25 t09 e015 r0.1 R0.5 d10.0 D50.0 s054"	9	17	137.307229	178.990211	27906	43000	false	false
"xc7s25 t09 e015 r0.1 R0.5 d10.0 D50.0 s055"	9	18	192.070673	233.691521	47286	44000	false	false
"xc7s25 t09 e015 r0.1 R0.5 d10.0 D50.0 s060"	9	17	186.835371	219.965922	29579	48000	false	false
"xc7s25 t09 e015 r0.1 R0.5 d10.0 D50.0 s061"	9	18	173.324310	185.899413	23704	44000	false	false
"xc7s25 t09 e015 r0.1 R0.5 d10.0 D50.0 s029"	9	18	139.919400	161.498120	71981	43000	false	false
"xc7s25 t09 e015 r0.1 R0.5 d10.0 D50.0 s028"	9	18	180.003979	207.233315	22523	49000	false	false
"xc7s25 t09 e015 r0.1 R0.5 d10.0 D50.0 s085"	9	17	143.512108	143.512109	25323	44000	true	true
"xc7s25 t09 e015 r0.1 R0.5 d10.0 D50.0 s084"	9	17	182.199466	182.199467	58915	44000	false	true
"xc7s25 t09 e015 r0.1 R0.5 d10.0 D50.0 s017"	9	19	147.417126	183.072465	63173	49000	false	false
"xc7s25 t09 e015 r0.1 R0.5 d10.0 D50.0 s016"	9	17	215.215163	215.215163	79267	44000	false	true
"xc7s25 t09 e015 r0.1 R0.5 d10.0 D50.0 s024"	9	18	185.859464	201.820061	55782	44000	false	false
"xc7s25 t09 e015 r0.1 R0.5 d10.0 D50.0 s025"	9	17	173.102013	173.102012	83456	42000	true	true
"xc7s25 t09 e015 r0.1 R0.5 d10.0 D50.0 s088"	9	17	142.325972	142.325972	29799	43000	true	true
