NAME,T,E,MMIP,Mheft-nf,UMIP,Uheft-nf,S,M,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s066,11,17,204.104478,217.114027,1026857,45000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s059,11,19,145.568889,176.638186,582945,49000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s058,11,18,157.127157,167.923536,244072,42000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s010,11,19,140.312885,140.312885,275684,48000,true,true,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s011,11,17,169.108841,187.376014,988385,48000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s082,11,19,109.150905,158.509059,268221,44000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s083,11,18,194.926634,213.375061,754578,45000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s033,11,18,227.230341,227.23034,262921,45000,true,true,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s032,11,17,188.221152,209.871163,714428,47000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s044,11,18,178.855095,200.187496,1037291,43000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s045,11,19,180.775424,180.775424,131030,48000,true,true,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s039,11,17,169.564848,216.879909,408294,45000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s038,11,15,280.005729,297.007378,222823,47000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s070,11,20,132.368281,153.078636,1222118,44000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s071,11,19,160.415703,210.134568,2125314,50000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s095,11,19,130.000917,149.024812,937152,46000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s094,11,21,106.647052,160.893685,857198,46000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s007,11,20,110.967729,159.555889,717600,44000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s006,11,20,134.373088,185.769944,583965,49000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s063,11,17,152.498556,219.516493,502336,47000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s062,11,19,157.996334,214.162012,321477,43000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s086,11,16,200.525697,218.176524,411092,48000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s087,11,16,180.798961,222.625391,384022,49000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s014,11,18,151.733271,173.195576,806452,46000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s015,11,18,145.488196,163.425013,601554,48000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s020,11,19,153.765687,189.078091,444626,45000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s021,11,16,196.501305,221.935944,325494,47000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s069,11,19,97.330818,140.15705,401409,43000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s068,11,17,162.306961,180.013999,283028,49000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s057,11,17,123.068505,123.068506,816858,49000,true,true,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s056,11,17,167.61627,206.936219,684043,45000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s074,11,18,153.599646,195.444951,826139,47000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s075,11,18,157.664151,185.761018,1883899,47000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s003,11,18,148.400018,155.072211,848053,48000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s002,11,18,181.994535,210.121184,2154997,48000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s091,11,19,163.247046,198.698226,443355,51000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s090,11,18,218.088441,234.960282,397275,44000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s037,11,18,130.56832,157.146508,492553,43000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s036,11,18,148.237123,169.070931,2348557,44000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s040,11,19,149.150332,149.150332,531754,46000,true,true,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s041,11,20,195.299445,225.899632,774269,45000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s100,11,17,160.629003,180.08926,311686,43000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s009,11,19,199.520941,233.223425,230180,50000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s008,11,20,161.66473,161.66473,2293501,49000,true,true,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s073,11,17,147.692788,200.421327,333774,49000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s072,11,19,191.112023,250.675479,1787366,46000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s096,11,20,93.965888,149.45979,1084567,44000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s097,11,19,101.675157,133.077734,654784,45000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s004,11,19,206.408616,289.411835,790779,48000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s005,11,18,137.607741,182.687934,478622,48000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s079,11,17,166.265842,174.92419,404153,43000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s078,11,17,156.597305,188.203542,401484,50000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s030,11,17,115.386572,132.741777,269416,49000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s031,11,19,172.842844,207.3992,127054,44000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s047,11,17,210.987212,248.159297,168903,44000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s046,11,18,173.873881,207.274112,658466,46000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s064,11,19,132.799727,154.97025,1123413,47000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s065,11,18,198.391508,214.564975,1787303,44000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s013,11,20,160.493399,169.743315,686427,47000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s012,11,18,129.818054,200.113818,414403,45000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s081,11,19,169.068766,216.101947,500040,46000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s080,11,19,178.814031,219.730633,495949,45000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s027,11,20,132.24146,147.53273,1518518,44000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s026,11,17,186.211387,186.211387,477103,42000,true,true,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s019,11,17,266.224228,266.224228,567937,49000,true,true,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s018,11,19,162.999731,197.515039,2977738,48000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s050,11,18,170.646966,190.650835,196859,43000,false,false,,,
xc7s25 t11 e013 r0.1 R0.5 d10.0 D50.0 s051,11,16,213.925397,213.925398,165886,45000,true,true,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s034,11,18,166.895556,201.79167,232532,48000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s035,11,19,156.240365,188.616927,244017,43000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s043,11,18,182.672727,201.217159,376427,43000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s042,11,20,189.143635,224.63531,1734110,58000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s098,11,19,142.917055,179.581495,1472785,45000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s099,11,18,174.65633,207.13533,1015751,48000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s077,11,18,165.312818,202.790408,362747,45000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s076,11,20,120.624712,156.869375,369561,49000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s001,11,17,206.447489,281.314145,485124,46000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s092,11,18,143.716259,165.397599,556611,45000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s093,11,20,159.255034,159.255034,624117,44000,true,true,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s049,11,19,173.986457,199.457606,199193,49000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s048,11,18,176.680107,196.029221,820305,47000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s023,11,19,161.208258,193.193128,364731,48000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s022,11,18,188.767613,211.478583,617281,43000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s054,11,20,152.161491,168.901896,217964,49000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s055,11,21,196.990035,233.731521,242304,44000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s060,11,17,221.30817,221.30817,253940,45000,true,true,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s061,11,21,165.308971,177.408816,1666549,44000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s029,11,17,139.965547,139.965548,3974322,45000,false,true,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s028,11,18,178.514886,218.813399,241653,48000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s085,11,19,156.978026,181.419049,286248,49000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s084,11,19,126.923137,128.123326,322475,49000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s017,11,20,165.826464,195.146008,510615,45000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s016,11,20,132.052597,180.492617,386693,45000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s024,11,21,164.915237,192.203763,161059,48000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s025,11,20,129.224204,138.26445,2163372,45000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s088,11,18,140.781299,159.959948,262740,44000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s089,11,21,157.14727,158.327589,5964354,43000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s053,11,19,144.778665,205.417357,266143,48000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s052,11,19,144.207456,185.9109,3442397,49000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s067,11,19,148.328594,148.328594,261265,45000,true,true,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s066,11,17,204.104478,217.114027,691391,45000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s059,11,20,145.568889,176.638186,359898,44000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s058,11,18,157.127157,170.292125,250552,48000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s010,11,20,157.9072,167.427544,187995,50000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s011,11,18,184.14956,187.376014,1318015,44000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s082,11,20,109.150905,158.509059,243981,43000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s083,11,19,194.926634,213.375061,684916,48000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s033,11,18,235.182199,235.182198,184974,44000,true,true,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s032,11,18,188.221152,188.221153,853938,44000,true,true,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s044,11,19,192.604982,231.19027,1038906,48000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s045,11,19,180.775424,180.775424,287146,45000,true,true,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s039,11,18,192.267938,192.267938,513709,45000,false,true,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s038,11,16,280.005729,297.007378,235473,49000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s070,11,21,132.368281,153.078636,1216569,44000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s071,11,19,160.415703,221.117459,1781483,45000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s095,11,20,130.000917,149.024812,942034,48000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s094,11,21,107.66849,133.760232,605269,48000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s007,11,21,110.967729,159.555889,748725,44000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s006,11,20,172.534393,185.769944,766289,45000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s063,11,18,161.948841,228.966777,262586,46000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s062,11,20,157.996334,214.162012,321946,50000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s086,11,17,200.525697,218.176524,370288,45000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s087,11,17,180.798961,222.625391,368257,49000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s014,11,19,151.733271,173.195576,696269,48000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s015,11,19,145.488196,163.425013,616504,49000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s020,11,20,153.765687,189.078091,444049,49000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s021,11,17,196.501305,221.935944,339892,48000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s069,11,20,102.403331,140.15705,682500,49000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s068,11,18,162.306961,180.013999,280131,49000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s057,11,18,123.068505,123.068506,874587,49000,true,true,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s056,11,17,227.234242,253.604725,647034,45000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s074,11,19,154.93641,195.444951,371998,47000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s075,11,19,170.563751,185.761018,228307,50000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s003,11,19,155.072212,155.072211,262337,45000,true,true,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s002,11,18,181.994535,210.121184,1790657,47000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s091,11,19,171.83454,207.285721,196956,48000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s090,11,19,218.088441,234.960282,389020,45000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s037,11,19,130.56832,157.146508,352992,44000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s036,11,19,148.237123,169.070931,1451455,44000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s040,11,20,149.150332,149.150332,126520,48000,true,true,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s041,11,20,225.899632,225.899632,650276,43000,false,true,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s100,11,18,160.629003,180.08926,433800,43000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s009,11,19,218.146919,218.146919,789907,49000,true,true,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s008,11,20,174.906139,199.442292,839278,49000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s073,11,18,147.692788,200.421327,326661,50000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s072,11,19,191.112023,250.715479,1029522,49000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s096,11,20,105.795279,131.298205,1553017,48000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s097,11,19,110.55323,110.553229,1069039,43000,true,true,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s004,11,19,206.408616,289.411835,1132856,49000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s005,11,19,137.607741,182.687934,467600,49000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s079,11,18,166.265842,185.891918,740930,45000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s078,11,18,156.866378,188.472615,348701,49000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s030,11,17,121.899136,132.741777,163142,43000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s031,11,20,172.842844,207.3992,125808,44000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s047,11,18,210.987212,248.159297,207977,44000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s046,11,18,178.062422,191.698276,850821,49000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s064,11,19,139.141646,154.97025,1497677,49000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s065,11,19,198.391508,214.564975,1237058,50000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s013,11,21,160.493399,169.743315,853977,49000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s012,11,19,129.818054,200.113818,392768,49000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s081,11,19,171.869471,242.933851,684425,44000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s080,11,19,178.814031,243.522402,416818,49000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s027,11,20,132.24146,147.53273,500471,45000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s026,11,17,186.211387,186.211387,392064,50000,true,true,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s019,11,18,266.224228,266.224228,576128,44000,true,true,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s018,11,19,162.999731,220.517015,1722506,49000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s050,11,18,170.646966,190.650835,173138,49000,false,false,,,
xc7s25 t11 e014 r0.1 R0.5 d10.0 D50.0 s051,11,17,213.925397,213.925398,161800,48000,true,true,,,
xc7s25 t11 e022 r0.1 R0.5 d10.0 D50.0 s034,11,25,185.984675,185.984674,222617,49000,true,true,,,
xc7s25 t11 e022 r0.1 R0.5 d10.0 D50.0 s035,11,24,188.656926,188.656927,114716,49000,true,true,,,
xc7s25 t11 e022 r0.1 R0.5 d10.0 D50.0 s043,11,25,200.844273,219.388705,385643,48000,false,false,,,
xc7s25 t11 e022 r0.1 R0.5 d10.0 D50.0 s042,11,25,228.507722,262.680734,613415,50000,false,false,,,
xc7s25 t11 e022 r0.1 R0.5 d10.0 D50.0 s098,11,26,182.910669,217.107131,860655,46000,false,false,,,
xc7s25 t11 e022 r0.1 R0.5 d10.0 D50.0 s099,11,26,174.65633,208.323408,229614,48000,false,false,,,
xc7s25 t11 e022 r0.1 R0.5 d10.0 D50.0 s077,11,25,187.50352,187.50352,359348,49000,false,true,,,
xc7s25 t11 e022 r0.1 R0.5 d10.0 D50.0 s076,11,26,171.253889,194.917807,177750,51000,false,false,,,
xc7s25 t11 e022 r0.1 R0.5 d10.0 D50.0 s001,11,25,222.701367,281.314145,880778,48000,false,false,,,
xc7s25 t11 e022 r0.1 R0.5 d10.0 D50.0 s092,11,25,179.283439,209.531821,328603,49000,false,false,,,
xc7s25 t11 e022 r0.1 R0.5 d10.0 D50.0 s093,11,26,192.027328,192.027328,89581,44000,true,true,,,
xc7s25 t11 e022 r0.1 R0.5 d10.0 D50.0 s049,11,26,212.0591,283.155203,298443,46000,false,false,,,
xc7s25 t11 e022 r0.1 R0.5 d10.0 D50.0 s048,11,24,237.650831,237.650833,295611,45000,false,true,,,
xc7s25 t11 e022 r0.1 R0.5 d10.0 D50.0 s023,11,26,188.889899,252.782103,665299,50000,false,false,,,
xc7s25 t11 e022 r0.1 R0.5 d10.0 D50.0 s022,11,26,270.41253,270.41253,201047,47000,true,true,,,
xc7s25 t11 e022 r0.1 R0.5 d10.0 D50.0 s054,11,25,183.48129,231.718773,361316,48000,false,false,,,
xc7s25 t11 e022 r0.1 R0.5 d10.0 D50.0 s055,11,26,218.781119,233.099737,334630,45000,false,false,,,
xc7s25 t11 e022 r0.1 R0.5 d10.0 D50.0 s060,11,25,267.71218,267.712179,203138,50000,true,true,,,
xc7s25 t11 e022 r0.1 R0.5 d10.0 D50.0 s061,11,26,212.109216,282.080783,259386,49000,false,false,,,
xc7s25 t11 e022 r0.1 R0.5 d10.0 D50.0 s029,11,24,180.053061,180.272364,943305,49000,false,false,,,
xc7s25 t11 e022 r0.1 R0.5 d10.0 D50.0 s028,11,25,196.281359,228.269955,159732,44000,false,false,,,
xc7s25 t11 e022 r0.1 R0.5 d10.0 D50.0 s085,11,26,176.987826,176.987826,593913,46000,true,true,,,
xc7s25 t11 e022 r0.1 R0.5 d10.0 D50.0 s084,11,25,187.036391,200.325109,270460,45000,false,false,,,
