NAME,T,E,MMIP,MDAMS,UMIP,UDAMS,S,M,,,
xc7s25 t11 e030 r0.1 R0.5 d10.0 D50.0 s008,11,33,234.055232,234.055232,239923,23000,true,true,,,
xc7s25 t11 e030 r0.1 R0.5 d10.0 D50.0 s073,11,32,203.158798,319.134157,348252,27000,false,false,,,
xc7s25 t11 e030 r0.1 R0.5 d10.0 D50.0 s072,11,32,240.553962,240.55396,228904,24000,false,true,,,
xc7s25 t11 e030 r0.1 R0.5 d10.0 D50.0 s096,11,32,155.970182,155.970182,274743,22000,false,true,,,
xc7s25 t11 e030 r0.1 R0.5 d10.0 D50.0 s097,11,32,172.936419,172.936418,265255,25000,true,true,,,
xc7s25 t11 e030 r0.1 R0.5 d10.0 D50.0 s004,11,33,277.268399,277.268401,579437,24000,true,true,,,
xc7s25 t11 e030 r0.1 R0.5 d10.0 D50.0 s005,11,33,248.922777,248.922776,172339,23000,true,true,,,
xc7s25 t11 e030 r0.1 R0.5 d10.0 D50.0 s079,11,32,223.833571,223.833571,249887,23000,false,true,,,
xc7s25 t11 e030 r0.1 R0.5 d10.0 D50.0 s078,11,33,187.014826,187.014827,112251,24000,true,true,,,
xc7s25 t11 e030 r0.1 R0.5 d10.0 D50.0 s030,11,32,190.348738,190.348738,497656,27000,false,true,,,
xc7s25 t11 e030 r0.1 R0.5 d10.0 D50.0 s031,11,32,232.088824,233.061329,210723,25000,false,false,,,
xc7s25 t11 e030 r0.1 R0.5 d10.0 D50.0 s047,11,33,232.683362,232.683363,177301,21000,true,true,,,
xc7s25 t11 e030 r0.1 R0.5 d10.0 D50.0 s046,11,32,297.159543,297.159543,303623,25000,false,true,,,
xc7s25 t11 e030 r0.1 R0.5 d10.0 D50.0 s064,11,33,180.646147,180.646147,258771,25000,false,true,,,
xc7s25 t11 e030 r0.1 R0.5 d10.0 D50.0 s065,11,32,271.417439,271.417439,169391,24000,true,true,,,
xc7s25 t11 e030 r0.1 R0.5 d10.0 D50.0 s013,11,32,270.722174,270.722172,278301,26000,true,true,,,
xc7s25 t11 e030 r0.1 R0.5 d10.0 D50.0 s012,11,32,242.310658,242.310656,274264,26000,true,true,,,
xc7s25 t11 e030 r0.1 R0.5 d10.0 D50.0 s081,11,33,277.759236,277.759237,543976,26000,true,true,,,
xc7s25 t11 e030 r0.1 R0.5 d10.0 D50.0 s080,11,32,293.642425,293.642425,457957,23000,false,true,,,
xc7s25 t11 e030 r0.1 R0.5 d10.0 D50.0 s027,11,32,192.932122,192.932122,379202,24000,true,true,,,
xc7s25 t11 e030 r0.1 R0.5 d10.0 D50.0 s026,11,33,240.532093,240.532093,289674,22000,false,true,,,
xc7s25 t11 e030 r0.1 R0.5 d10.0 D50.0 s019,11,34,266.264228,266.264228,318429,27000,false,true,,,
xc7s25 t11 e030 r0.1 R0.5 d10.0 D50.0 s018,11,32,228.159143,228.159142,241851,27000,true,true,,,
xc7s25 t11 e030 r0.1 R0.5 d10.0 D50.0 s050,11,32,238.55325,364.898953,137137,25000,false,false,,,
xc7s25 t11 e030 r0.1 R0.5 d10.0 D50.0 s051,11,33,221.565316,221.565317,359514,27000,true,true,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s034,11,15,162.241267,162.281267,1177320,21000,false,true,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s035,11,17,123.525166,123.525166,4362998,20000,true,true,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s043,11,15,127.359456,137.067831,186830,22000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s042,11,16,157.303481,158.582144,1975089,20000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s098,11,17,124.056509,135.158809,4217994,24000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s099,11,16,137.108532,137.108532,523744,21000,false,true,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s077,11,17,117.420931,117.935539,4821006,24000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s076,11,17,108.316676,113.411053,2143665,20000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s001,11,13,198.961326,208.112905,887506,20000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s092,11,14,139.959316,146.18588,1717561,22000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s093,11,16,115.929014,124.958032,607663,25000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s049,11,15,173.986457,177.370641,1679464,20000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s048,11,14,161.258946,270.42125,597098,19000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s023,11,16,153.404276,163.165527,32684121,23000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s022,11,15,161.750548,163.338042,810460,23000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s054,11,17,129.420516,138.278503,7465381,26000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s055,11,16,141.655603,149.759853,963015,26000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s060,11,15,173.966954,229.55493,896257,22000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s061,11,16,154.885133,208.509294,2358586,24000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s029,11,14,127.317223,127.317224,13268715,22000,false,true,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s028,11,14,150.069655,153.153843,256396,29000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s085,11,16,123.078685,123.078686,2937688,24000,false,true,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s084,11,15,126.923137,126.923137,1166363,23000,false,true,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s017,11,16,138.713479,138.713479,334743,21000,true,true,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s016,11,17,120.636897,130.942293,1623565,21000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s024,11,17,144.745573,144.745574,5753977,23000,false,true,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s025,11,17,114.45513,114.45513,1809105,23000,false,true,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s088,11,15,111.268919,114.643015,458242,27000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s089,11,16,157.14727,268.146861,117544453,28000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s053,11,17,112.381142,159.218247,5113535,31000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s052,11,16,144.207456,147.048872,19504183,21000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s067,11,16,123.150403,123.150404,387869,23000,true,true,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s066,11,15,182.470413,182.510414,1206100,21000,false,true,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s059,11,17,110.936614,117.766865,3075041,21000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s058,11,15,124.562126,131.75456,388511,26000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s010,11,15,137.320058,140.312885,761735,22000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s011,11,15,144.56267,144.60267,200097,23000,false,true,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s082,11,16,109.150905,127.95171,606096,23000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s083,11,14,194.926634,194.926635,1304644,19000,true,true,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s033,11,16,167.931764,167.971763,9169758,24000,false,true,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s032,11,16,157.586675,169.575015,1942962,25000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s044,11,17,140.97388,140.973879,4823269,22000,false,true,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s045,11,16,180.775424,180.775424,1188698,22000,true,true,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s039,11,15,142.153048,155.472964,8153471,21000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s038,11,14,210.106319,210.10632,1962379,19000,false,true,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s070,11,15,132.328281,132.328281,1514695,24000,true,true,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s071,11,18,157.585177,208.227467,109468802,25000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s095,11,15,130.000917,130.000918,2023725,22000,false,true,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s094,11,16,106.647052,107.66849,903773,22000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s007,11,17,110.967729,130.417968,74450363,25000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s006,11,15,134.373088,134.373088,457730,22000,true,true,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s063,11,14,136.008608,153.309428,3091711,24000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s062,11,16,148.722737,155.860551,1610532,22000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s086,11,15,134.636139,146.232155,2303892,28000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s087,11,15,139.736863,139.736863,1395608,22000,true,true,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s014,11,14,137.975333,137.975333,418937,21000,true,true,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s015,11,15,145.488196,167.030793,2176126,23000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s020,11,16,145.072136,145.072136,1035067,21000,true,true,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s021,11,13,196.461305,196.461305,379025,20000,false,true,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s069,11,16,97.330818,97.330818,2715569,22000,true,true,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s068,11,16,141.910009,141.910009,2087719,22000,true,true,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s057,11,14,112.048443,119.968352,1304011,26000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s056,11,14,127.518077,127.518077,981526,22000,true,true,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s074,11,16,116.118385,126.125682,3300979,24000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s075,11,16,131.406374,132.775487,7094704,22000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s003,11,15,135.713827,162.592553,1768906,26000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s002,11,17,158.427193,158.427193,1611516,22000,true,true,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s091,11,14,159.610024,263.177482,1108907,24000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s090,11,16,157.256488,157.256488,3752213,23000,true,true,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s037,11,17,125.175517,130.56832,4167255,25000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s036,11,17,112.638407,112.638407,2935982,24000,false,true,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s040,11,15,116.637948,136.224086,457372,20000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s041,11,16,173.011798,196.682276,4300792,22000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s100,11,14,160.629003,163.920847,425662,24000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s009,11,14,199.520941,199.52094,316917,21000,false,true,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s008,11,16,161.66473,162.669792,2988564,31000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s073,11,16,116.931941,124.880674,2399317,30000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s072,11,15,172.007942,175.56771,29143757,30000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s096,11,16,93.965888,105.897465,1278501,24000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s097,11,16,99.951146,99.951146,1020425,20000,true,true,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s004,11,15,206.408616,214.962377,2993374,22000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s005,11,17,137.607741,137.607741,8727481,27000,true,true,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s079,11,16,136.89335,146.041678,2248978,25000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s078,11,14,156.597305,156.597305,789810,19000,true,true,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s030,11,15,105.674483,105.674483,1060481,22000,true,true,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s031,11,17,140.532597,148.808524,814529,28000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s047,11,16,145.733225,145.733225,317734,18000,true,true,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s046,11,15,163.844187,163.844187,492023,30000,true,true,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s064,11,17,102.863507,102.863507,2813139,17000,true,true,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s065,11,16,144.670018,144.670018,391831,22000,true,true,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s013,11,17,122.799544,129.663703,1538579,24000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s012,11,15,124.251199,124.251198,632741,20000,true,true,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s081,11,16,168.426713,171.869472,1784978,24000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s080,11,15,178.814031,243.805617,543503,27000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s027,11,17,131.618824,174.837325,31396090,26000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s026,11,17,150.418093,150.418093,399697,25000,true,true,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s019,11,17,179.894214,190.613965,12578996,23000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s018,11,18,117.099323,140.172311,3951841,24000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s050,11,16,142.936343,149.256273,5159418,26000,false,false,,,
xc7s25 t11 e008 r0.1 R0.5 d10.0 D50.0 s051,11,15,170.309693,170.309693,1359972,19000,true,true,,,
xc7s25 t11 e001 r0.1 R0.5 d10.0 D50.0 s001,11,17,111.882099,111.882098,47472046,29000,false,true,,,
xc7s25 t11 e001 r0.1 R0.5 d10.0 D50.0 s006,11,17,107.755156,124.258862,189490800,24000,false,false,,,
xc7s25 t11 e001 r0.1 R0.5 d10.0 D50.0 s003,11,17,123.894203,139.429424,4045119591,23000,false,false,,,
xc7s25 t11 e001 r0.1 R0.5 d10.0 D50.0 s002,11,17,129.46638,158.427193,2149109792,20000,false,false,,,
xc7s25 t11 e001 r0.1 R0.5 d10.0 D50.0 s004,11,17,162.215373,170.298389,1903301949,21000,false,false,,,
xc7s25 t11 e001 r0.1 R0.5 d10.0 D50.0 s005,11,17,123.61023,123.61023,2766286662,22000,false,true,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s034,11,16,145.383754,157.192299,137561803,25000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s035,11,16,123.525166,123.525166,7376748,21000,true,true,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s043,11,15,127.359456,137.067831,566720,23000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s042,11,16,153.197979,192.675315,45198605,25000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s098,11,17,124.056509,135.158809,31944433,25000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s099,11,15,126.837228,126.837228,2019681,24000,false,true,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s077,11,16,117.420931,117.935539,17530431,21000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s076,11,15,108.316676,113.411053,4448594,24000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s001,11,14,135.66214,135.662139,4160340,22000,false,true,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s092,11,13,132.340039,139.959316,3163178,25000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s093,11,16,115.929014,123.743727,2780474,28000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s049,11,15,157.591599,194.981268,7158775,25000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s048,11,16,121.986449,131.979622,2149475,26000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s023,11,14,153.404276,163.165527,65582624,22000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s022,11,15,161.750548,163.338042,1152192,21000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s054,11,17,127.218361,129.420516,18490087,21000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s055,11,16,141.655603,141.655603,2882819,24000,false,true,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s060,11,16,173.966954,174.006954,6604003,24000,false,true,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s061,11,16,154.885133,208.509294,22078125,23000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s029,11,14,127.317223,198.937422,199990072,31000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s028,11,14,149.154366,152.602353,535512,28000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s085,11,15,116.669233,123.078686,3363123,23000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s084,11,16,126.923137,126.923137,1208321,24000,false,true,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s017,11,15,138.713479,138.713479,639927,25000,true,true,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s016,11,17,116.573593,116.573593,17601525,22000,false,true,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s024,11,16,144.745573,154.221068,30197491,27000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s025,11,17,114.45513,114.45513,51602650,22000,false,true,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s088,11,16,99.923937,114.643015,2054973,28000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s089,11,16,157.14727,207.18211,738303104,22000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s053,11,16,107.108267,159.218247,6758066,30000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s052,11,15,133.477122,220.247227,16777544,30000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s067,11,15,123.150403,123.503824,24525363,23000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s066,11,14,166.755432,166.755432,2530375,19000,true,true,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s059,11,16,109.543784,117.766865,15107159,22000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s058,11,15,124.562126,131.75456,922485,25000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s010,11,14,130.792542,130.792542,2850343,24000,true,true,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s011,11,14,144.56267,144.60267,728343,21000,false,true,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s082,11,15,106.834132,126.282634,5834725,25000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s083,11,15,160.607371,160.607371,2417308,24000,true,true,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s033,11,15,146.767297,146.767297,8401069,21000,false,true,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s032,11,16,155.440822,155.440822,1562536,22000,true,true,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s044,11,16,140.97388,156.799555,9429253,21000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s045,11,16,144.653291,159.369342,3150641,22000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s039,11,14,142.153048,155.472964,10833741,24000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s038,11,15,210.106319,210.14632,1839466,22000,false,true,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s070,11,15,115.981825,115.981825,1050119,21000,true,true,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s071,11,18,157.585177,176.701231,1191802303,22000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s095,11,16,130.000917,167.5427,7436383,25000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s094,11,15,106.647052,107.66849,4484719,25000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s007,11,16,110.967729,126.696585,131890046,23000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s006,11,16,125.027584,125.027584,7598985,23000,false,true,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s063,11,14,136.008608,142.445313,9970479,24000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s062,11,15,143.985222,155.860551,8213313,23000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s086,11,15,134.636139,161.24059,3878396,26000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s087,11,15,125.749037,125.749037,9077777,23000,false,true,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s014,11,15,137.975333,175.579394,24254741,27000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s015,11,15,145.488196,145.488196,56433232,22000,false,true,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s020,11,15,145.072136,145.072136,6174030,21000,false,true,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s021,11,14,159.347831,159.387831,1914962,23000,false,true,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s069,11,15,84.0401,84.0401,1044248,24000,false,true,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s068,11,15,128.055543,128.055542,3144201,21000,false,true,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s057,11,15,98.928943,109.728738,19552198,25000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s056,11,15,127.518077,138.641322,4439749,25000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s074,11,16,116.118385,126.125682,12998450,27000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s075,11,15,131.406374,132.775487,13532454,23000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s003,11,13,135.713827,162.592553,2735735,24000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s002,11,16,145.816196,254.824963,26571202,29000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s091,11,13,139.113207,139.113207,2484546,19000,false,true,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s090,11,16,148.234197,196.138579,8143515,23000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s037,11,17,118.440642,118.440643,70279705,23000,false,true,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s036,11,16,112.638407,112.638407,3674897,22000,false,true,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s040,11,13,116.637948,136.224086,394268,21000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s041,11,15,148.288135,197.722875,7942330,27000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s100,11,15,118.331215,124.316317,2897474,28000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s009,11,13,199.520941,199.52094,2218496,18000,true,true,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s008,11,15,153.08921,164.595082,4798907,24000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s073,11,15,116.931941,124.880674,7241863,26000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s072,11,16,155.179146,170.297403,363022562,24000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s096,11,16,93.965888,93.965888,4240440,26000,false,true,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s097,11,15,99.741708,99.741708,5387283,22000,false,true,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s004,11,14,178.150207,243.692973,5056815,26000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s005,11,17,137.607741,138.944226,20166392,24000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s079,11,15,107.970837,123.492578,5099986,23000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s078,11,14,143.059943,143.099943,1095606,18000,false,true,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s030,11,15,105.674483,118.293683,1085130,22000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s031,11,15,140.532597,148.048222,1078745,21000,false,false,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s047,11,16,145.733225,145.733225,1233669,20000,false,true,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s046,11,17,157.432593,157.432592,9662218,22000,false,true,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s064,11,15,102.863507,102.863507,5297285,20000,true,true,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s065,11,15,144.670018,144.670018,1386284,28000,false,true,,,
xc7s25 t11 e006 r0.1 R0.5 d10.0 D50.0 s013,11,15,122.799544,129.663703,2432172,23000,false,false,,,
