NAME,T,E,MMIP,Mheft-nf,UMIP,Uheft-nf,S,M,,,
xc7s25 t13 e012 r0.1 R0.5 d10.0 D50.0 s097,13,19,127.122864,156.748133,169850279,50000,false,false,,,
xc7s25 t13 e012 r0.1 R0.5 d10.0 D50.0 s004,13,21,209.441099,229.110307,751837567,49000,false,false,,,
xc7s25 t13 e012 r0.1 R0.5 d10.0 D50.0 s005,13,19,181.529504,287.452492,3769379,48000,false,false,,,
xc7s25 t13 e012 r0.1 R0.5 d10.0 D50.0 s079,13,20,131.248164,230.165015,5790115,43000,false,false,,,
xc7s25 t13 e012 r0.1 R0.5 d10.0 D50.0 s078,13,21,129.712227,129.712228,54313244,49000,true,true,,,
xc7s25 t13 e012 r0.1 R0.5 d10.0 D50.0 s030,13,19,148.920292,212.88327,6554944,49000,false,false,,,
xc7s25 t13 e012 r0.1 R0.5 d10.0 D50.0 s031,13,21,199.948456,291.807511,4536386,49000,false,false,,,
xc7s25 t13 e012 r0.1 R0.5 d10.0 D50.0 s047,13,21,153.258887,187.489437,9394974,45000,false,false,,,
xc7s25 t13 e012 r0.1 R0.5 d10.0 D50.0 s046,13,22,187.683367,232.874913,56918696,44000,false,false,,,
xc7s25 t13 e012 r0.1 R0.5 d10.0 D50.0 s064,13,20,129.370053,187.352319,9417069,49000,false,false,,,
xc7s25 t13 e012 r0.1 R0.5 d10.0 D50.0 s065,13,21,203.595976,281.286881,17397979,44000,false,false,,,
xc7s25 t13 e012 r0.1 R0.5 d10.0 D50.0 s013,13,21,159.01029,201.034995,62773566,48000,false,false,,,
xc7s25 t13 e012 r0.1 R0.5 d10.0 D50.0 s012,13,20,136.274501,161.233491,232973911,45000,false,false,,,
xc7s25 t13 e012 r0.1 R0.5 d10.0 D50.0 s081,13,21,167.096447,246.239319,8479334,49000,false,false,,,
xc7s25 t13 e012 r0.1 R0.5 d10.0 D50.0 s080,13,21,220.430902,269.189686,9472031,44000,false,false,,,
xc7s25 t13 e012 r0.1 R0.5 d10.0 D50.0 s027,13,20,146.311709,161.37064,19952126,49000,false,false,,,
xc7s25 t13 e012 r0.1 R0.5 d10.0 D50.0 s026,13,21,164.241991,233.808936,467709925,44000,false,false,,,
xc7s25 t13 e012 r0.1 R0.5 d10.0 D50.0 s019,13,21,208.014111,249.00185,1061949905,49000,false,false,,,
xc7s25 t13 e012 r0.1 R0.5 d10.0 D50.0 s018,13,21,132.278827,188.033166,21739392,49000,false,false,,,
xc7s25 t13 e012 r0.1 R0.5 d10.0 D50.0 s050,13,19,155.626786,193.96635,65125192,46000,false,false,,,
xc7s25 t13 e012 r0.1 R0.5 d10.0 D50.0 s051,13,20,130.522741,192.203092,5890225,49000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s034,13,48,291.032883,291.032882,2925207,47000,true,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s035,13,48,251.286995,251.286997,4495005,49000,true,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s043,13,48,350.07404,350.074041,3067218,52000,true,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s042,13,48,374.670333,405.650176,7062457,49000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s098,13,48,306.19911,306.199111,4046764,51000,true,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s099,13,48,339.880488,339.880487,1921453,48000,true,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s077,13,48,208.992668,224.031597,3135556,51000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s076,13,49,261.202635,297.571484,2946189,51000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s001,13,48,302.421138,325.303688,2036763,46000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s092,13,50,280.874206,280.874205,1692974,51000,true,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s093,13,48,368.403543,368.403543,8411818,49000,false,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s049,13,48,305.57311,351.198063,1145832,46000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s048,13,48,333.153965,333.153966,9863298,52000,false,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s023,13,49,284.137641,284.137641,5647719,52000,false,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s022,13,48,324.151102,344.858882,3051337,50000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s054,13,48,246.69268,286.03273,4557637,48000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s055,13,48,320.481652,334.76027,3915123,48000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s060,13,48,313.919645,313.919644,5301424,50000,true,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s061,13,49,303.811819,332.552815,3880842,52000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s029,13,49,237.622005,237.622006,4797881,51000,false,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s028,13,48,307.629247,309.704137,14234234,51000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s085,13,49,240.967346,256.154573,1103537,51000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s084,13,49,275.590145,275.590146,1947642,50000,false,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s017,13,48,329.492836,329.492836,5923508,51000,true,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s016,13,48,288.735097,315.449932,4834330,48000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s024,13,48,314.747774,314.747777,6686455,49000,true,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s025,13,49,206.355596,274.343307,1738398,46000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s088,13,49,223.144102,243.452782,780000,51000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s089,13,48,369.824022,369.824024,3329051,52000,true,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s053,13,48,305.231549,305.23155,5977347,49000,false,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s052,13,49,245.756969,295.806959,2727690,46000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s067,13,48,308.930203,308.930203,4401474,50000,false,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s066,13,48,261.13802,261.138022,7265056,51000,true,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s059,13,49,237.659256,237.659256,6034127,45000,true,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s058,13,49,220.70325,220.70325,13144004,48000,true,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s010,13,48,304.568747,304.568748,4569904,48000,true,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s011,13,49,222.60301,253.223568,1413825,51000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s082,13,48,290.654355,290.654354,4567390,50000,true,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s083,13,48,312.650989,345.313281,1096790,46000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s033,13,50,254.330632,309.519826,1921876,49000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s032,13,48,362.51897,362.518971,4874490,50000,false,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s044,13,48,295.455452,336.446894,5361980,49000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s045,13,50,236.848746,298.750288,4324756,50000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s039,13,48,236.373746,236.373746,3462455,51000,true,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s038,13,48,393.527536,418.265376,5871705,51000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s070,13,49,218.511015,244.315338,3733117,51000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s071,13,48,289.101432,313.370519,6785667,52000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s095,13,48,263.837962,290.513951,2658785,48000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s094,13,48,286.408697,286.408696,3486211,52000,false,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s007,13,48,251.27535,267.647986,6761828,52000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s006,13,48,270.086339,307.156851,6140232,47000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s063,13,48,348.748313,348.748313,4296868,49000,true,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s062,13,48,341.796457,341.796458,3068770,48000,true,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s086,13,49,310.208592,310.208592,3052827,48000,true,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s087,13,48,261.742342,261.742342,809505,48000,true,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s014,13,48,258.467497,258.467497,2685073,47000,false,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s015,13,49,249.870877,298.414568,2363683,51000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s020,13,48,287.841798,287.841798,2889862,50000,true,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s021,13,48,267.385905,321.482783,1976793,51000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s069,13,48,192.902618,192.902618,3866564,50000,true,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s068,13,49,241.372187,258.175153,3106995,50000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s057,13,48,228.764967,228.764968,7507177,52000,false,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s056,13,49,311.764895,311.764894,4515875,47000,false,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s074,13,48,242.752455,294.846872,2074939,47000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s075,13,49,266.058263,270.119492,3761106,47000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s003,13,48,312.247013,324.980285,2531026,48000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s002,13,48,268.099507,268.099507,2127492,47000,true,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s091,13,48,312.96934,314.117822,11426975,52000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s090,13,49,309.925673,309.925672,3824497,51000,false,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s037,13,50,249.588612,261.390561,3896582,53000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s036,13,49,263.097633,263.097634,2668871,50000,false,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s040,13,49,262.193831,279.163027,2821191,49000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s041,13,49,320.290581,320.290581,6821688,48000,true,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s100,13,49,270.936002,306.412643,2363437,53000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s009,13,49,313.321482,324.481886,3433165,51000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s008,13,49,315.400362,315.400362,5790676,52000,true,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s073,13,48,292.536629,292.53663,5350412,48000,false,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s072,13,49,306.188864,306.188863,4382435,47000,false,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s096,13,48,237.064666,239.524488,1366006,46000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s097,13,48,202.298544,260.83899,2060399,50000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s004,13,48,346.439086,377.571005,2095219,50000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s005,13,48,330.71063,330.710629,2887750,46000,true,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s079,13,48,279.165552,327.624953,1614791,49000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s078,13,48,252.25186,303.921796,5089688,53000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s030,13,48,277.635272,298.124957,4164410,49000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s031,13,48,393.628408,393.628409,5841402,47000,false,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s047,13,48,314.117464,314.117465,4389838,53000,false,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s046,13,49,297.522402,326.466606,3041884,50000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s064,13,49,244.685426,244.685424,1775596,47000,true,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s065,13,48,400.037111,400.03711,8215335,53000,true,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s013,13,48,328.509305,353.587885,5808085,50000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s012,13,49,233.19945,233.19945,2260675,50000,true,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s081,13,49,365.687398,365.687398,3182956,51000,true,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s080,13,48,340.123189,340.123188,3215695,48000,false,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s027,13,48,314.495408,314.495409,9566846,46000,false,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s026,13,48,356.754747,356.754747,3241895,46000,false,true,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s019,13,50,301.863494,324.423806,6606966,47000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s018,13,49,217.269902,236.82091,1330734,50000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s050,13,49,323.153062,338.15122,5488674,49000,false,false,,,
xc7s25 t13 e046 r0.1 R0.5 d10.0 D50.0 s051,13,48,274.151533,274.151535,1639788,48000,true,true,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s034,13,43,251.52248,267.905313,3021464,50000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s035,13,43,239.348652,251.286997,3302385,45000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s043,13,43,318.168007,336.672439,3796286,49000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s042,13,43,374.670333,405.650176,3751807,47000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s098,13,43,306.19911,306.199111,4476226,49000,true,true,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s099,13,43,339.880488,339.880487,6378227,49000,true,true,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s077,13,43,187.712674,224.031597,1530644,47000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s076,13,46,199.598066,265.053756,4314822,49000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s001,13,43,302.421138,325.303688,2880770,46000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s092,13,45,267.068365,280.874205,3423594,50000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s093,13,43,350.149911,350.149911,4623819,51000,false,true,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s049,13,44,258.32874,292.937198,3172712,48000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s048,13,43,333.153965,333.153966,9104320,50000,false,true,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s023,13,44,244.700711,244.70071,2737445,47000,true,true,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s022,13,44,324.111102,335.513499,3589667,51000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s054,13,43,229.952275,286.03273,3437191,47000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s055,13,43,298.690568,334.76027,1575857,51000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s060,13,43,313.919645,313.919644,4144491,47000,true,true,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s061,13,44,303.771819,303.771819,2445479,46000,true,true,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s029,13,44,202.375933,202.375934,1994933,47000,true,true,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s028,13,43,307.629247,309.704137,11482773,48000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s085,13,44,240.967346,256.154573,1623688,51000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s084,13,44,274.498845,274.498845,1258495,51000,false,true,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s017,13,44,311.942299,311.942299,6233194,48000,false,true,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s016,13,45,243.711773,270.426608,2622133,49000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s024,13,43,299.004912,299.004914,4957583,48000,true,true,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s025,13,45,196.030061,274.343307,696946,46000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s088,13,44,223.144102,243.452782,1429105,50000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s089,13,44,316.1229,333.236972,2616526,47000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s053,13,43,305.231549,305.23155,5814498,52000,false,true,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s052,13,44,226.904357,276.954347,2760146,49000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s067,13,43,283.913374,283.913374,3123936,45000,false,true,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s066,13,43,217.713593,261.138022,5521651,51000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s059,13,44,213.697609,237.659256,4559118,50000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s058,13,46,180.07534,225.817189,5747104,48000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s010,13,44,257.758538,272.877662,1262940,51000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s011,13,44,204.066754,234.687312,498217,52000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s082,13,43,247.277789,290.654354,2166327,49000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s083,13,43,312.650989,345.313281,1037678,46000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s033,13,46,254.330632,289.965211,7480616,51000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s032,13,43,362.51897,362.518971,11472823,52000,false,true,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s044,13,43,262.242807,262.242806,13967658,47000,true,true,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s045,13,46,220.190969,282.092511,1898145,46000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s039,13,44,184.077848,184.077848,2431236,48000,true,true,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s038,13,44,314.333133,339.070973,2830099,48000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s070,13,44,218.511015,244.315338,5311625,50000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s071,13,43,289.101432,313.370519,3996603,47000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s095,13,43,263.797962,276.424909,7421952,50000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s094,13,43,239.638807,272.372482,2902716,49000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s007,13,43,251.27535,267.647986,1667307,50000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s006,13,44,243.636699,244.850604,3934768,51000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s063,13,43,277.585418,315.118289,3939662,45000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s062,13,44,310.664992,328.806263,4145176,49000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s086,13,44,293.878551,293.87855,14846308,51000,true,true,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s087,13,43,261.742342,261.742342,1930088,45000,true,true,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s014,13,43,247.466122,258.467497,3922140,51000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s015,13,44,230.807616,298.414568,2483161,51000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s020,13,44,271.272462,271.272462,1705800,51000,true,true,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s021,13,44,227.736275,253.170914,1374852,51000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s069,13,43,176.652377,192.902618,5138667,47000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s068,13,46,207.693222,224.496188,3104324,51000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s057,13,43,217.501388,250.024644,5378791,51000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s056,13,44,300.612291,311.764894,3756330,50000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s074,13,43,222.366693,252.626124,2418375,50000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s075,13,44,266.058263,270.119492,2969110,51000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s003,13,43,294.275429,324.980285,3250433,49000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s002,13,44,249.649423,249.649423,860568,51000,true,true,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s091,13,43,267.447395,302.898576,1779102,48000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s090,13,44,293.053831,293.05383,2584528,48000,false,true,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s037,13,45,249.588612,261.390561,4137965,50000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s036,13,44,244.385152,244.385153,1569035,48000,true,true,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s040,13,44,262.193831,279.163027,2637635,45000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s041,13,44,320.290581,320.290581,3148892,52000,false,true,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s100,13,44,270.936002,286.952385,2886226,50000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s009,13,44,298.97698,324.481886,1292061,46000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s008,13,44,315.400362,315.400362,4351523,48000,true,true,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s073,13,43,279.227034,292.57663,3939121,51000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s072,13,45,285.407885,306.188863,2613112,49000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s096,13,44,224.602148,224.602148,7564838,46000,true,true,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s097,13,43,199.450523,242.988662,2191047,50000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s004,13,44,307.415349,338.547268,1435130,51000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s005,13,44,306.589563,306.589562,1165200,47000,true,true,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s079,13,43,262.387633,291.762094,803124,49000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s078,13,43,223.653848,251.727163,31344773,47000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s030,13,44,222.930945,249.973195,3398189,52000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s031,13,43,393.628408,393.628409,6538904,47000,false,true,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s047,13,43,290.309335,314.117465,3567602,51000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s046,13,44,297.522402,326.466606,2365276,51000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s064,13,45,243.61695,243.616949,5477863,50000,false,true,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s065,13,43,400.037111,400.03711,9012855,50000,false,true,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s013,13,43,297.67961,321.448372,4231612,51000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s012,13,45,211.434218,213.049897,3548640,49000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s081,13,44,319.929109,394.726785,1178407,51000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s080,13,43,340.123189,340.123188,1794785,49000,false,true,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s027,13,44,296.128273,296.128274,3056840,47000,true,true,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s026,13,43,323.675625,323.675625,2393898,47000,false,true,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s019,13,45,301.863494,324.423806,3326922,51000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s018,13,44,217.269902,236.82091,2848296,52000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s050,13,44,323.153062,338.15122,3422734,51000,false,false,,,
xc7s25 t13 e041 r0.1 R0.5 d10.0 D50.0 s051,13,44,233.57045,233.570452,4522307,47000,true,true,,,
