NAME,T,E,MMIP,MSLOT,UMIP,USLOT,S,M,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s085,7,9,66.664575,66.664576,4210,12000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s084,7,8,171.943682,171.943682,3429,12000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s017,7,9,98.291433,98.291434,4464,13000,false,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s016,7,9,123.554011,123.554011,5458,13000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s024,7,8,131.006945,131.006946,5770,13000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s025,7,10,104.150107,104.150107,7254,14000,false,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s088,7,10,83.640853,83.680853,4777,13000,false,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s089,7,9,109.185596,109.185596,5114,14000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s053,7,9,118.810193,118.810194,7857,13000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s052,7,9,91.429768,91.429768,5068,13000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s067,7,10,80.967507,80.967507,6095,13000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s066,7,10,90.264673,90.264674,7537,13000,false,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s059,7,9,124.437501,124.437501,10889,12000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s058,7,9,97.678869,97.678869,6524,13000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s010,7,10,90.068431,90.068432,5971,13000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s011,7,9,106.30521,106.30521,5319,13000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s082,7,8,136.846406,136.846406,6292,12000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s083,7,9,168.839756,168.839757,5445,12000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s033,7,8,150.137115,150.137114,9158,13000,false,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s032,7,9,117.373393,117.373394,7450,13000,false,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s044,7,10,103.216298,103.216298,6450,13000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s045,7,10,91.168762,91.168762,7875,12000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s039,7,10,108.58672,108.58672,5748,12000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s038,7,9,149.703215,149.703216,7346,13000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s070,7,9,124.35084,124.35084,6124,13000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s071,7,10,125.363687,125.363687,8999,13000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s095,7,9,113.810903,113.810904,8173,13000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s094,7,9,106.579539,106.579538,7235,13000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s007,7,10,85.604623,85.604624,5305,12000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s006,7,10,103.623283,103.623283,4924,12000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s063,7,10,96.409441,96.409441,5260,13000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s062,7,10,110.20483,110.20483,7689,12000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s086,7,9,115.630472,115.630472,3683,12000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s087,7,9,81.791762,81.791762,5240,13000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s014,7,9,103.660942,103.660942,2979,12000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s015,7,8,162.872497,162.872498,9725,14000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s020,7,9,113.162302,113.162302,8511,14000,false,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s021,7,9,135.502443,135.502443,4830,13000,false,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s069,7,10,60.068761,60.068761,4901,13000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s068,7,9,97.25642,97.25642,8353,12000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s057,7,10,61.713998,61.713998,6461,13000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s056,7,9,121.343747,121.343747,8169,13000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s074,7,10,84.110178,84.110179,6442,12000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s075,7,9,116.764849,116.80485,4179,14000,false,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s003,7,9,125.405356,125.405356,4777,13000,false,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s002,7,8,105.952271,105.952272,6279,13000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s091,7,10,79.875766,79.875766,3864,13000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s090,7,9,115.766064,115.766064,6140,13000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s037,7,10,123.681933,123.681933,8468,13000,false,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s036,7,10,94.870084,94.870084,6350,13000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s040,7,8,156.659518,156.659519,6190,12000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s041,7,10,98.462108,98.462108,6163,12000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s100,7,9,125.310453,125.310452,6475,12000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s009,7,9,127.315923,127.315923,7882,13000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s008,7,8,154.9745,154.9745,5484,12000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s073,7,10,121.976349,121.976349,8432,13000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s072,7,9,139.768445,139.768445,10706,15000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s096,7,9,91.658942,91.658941,5298,13000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s097,7,10,70.541503,70.541502,4809,12000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s004,7,10,170.691321,170.731322,6481,13000,false,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s005,7,10,107.548518,107.548518,5715,13000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s079,7,8,120.296047,120.296048,2954,12000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s078,7,8,81.609432,81.609433,5248,13000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s030,7,9,89.510434,89.510434,14023,13000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s031,7,8,164.319745,164.359746,7522,14000,false,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s047,7,8,122.700452,122.700452,6600,12000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s046,7,9,151.640843,151.640843,5136,13000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s064,7,9,120.023192,120.023192,4487,13000,false,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s065,7,9,100.747327,100.747327,6451,13000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s013,7,10,142.765623,142.765622,8398,12000,false,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s012,7,9,89.902939,89.902939,3268,13000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s081,7,10,105.034008,105.034008,7716,13000,false,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s080,7,10,129.37932,129.37932,4376,12000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s027,7,9,111.854256,111.854256,8480,12000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s026,7,9,161.596701,161.596702,11196,12000,false,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s019,7,8,160.860027,160.860027,6631,13000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s018,7,10,102.091381,102.09138,5328,12000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s050,7,9,110.949288,110.949289,4116,13000,true,true,,,,
xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s051,7,8,170.269693,170.269693,13882,13000,false,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s034,7,10,92.613342,92.613342,1907,13000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s035,7,11,78.000999,78.001,7627,12000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s043,7,10,106.901026,118.755145,5090,14000,false,false,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s042,7,9,142.641572,142.641573,6477,13000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s098,7,10,83.563651,83.563651,5075,12000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s099,7,9,141.133923,141.133922,11668,14000,false,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s077,7,10,81.979483,81.979483,5243,14000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s076,7,9,106.884266,106.884266,3038,12000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s001,7,9,115.612822,122.769456,19384,13000,false,false,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s092,7,10,87.991635,87.991635,5118,13000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s093,7,9,190.08151,190.08151,7943,12000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s049,7,10,157.336597,157.336597,6854,13000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s048,7,9,115.744382,115.744383,5729,13000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s023,7,9,153.324276,153.324276,7719,13000,false,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s022,7,10,135.679047,135.679046,7680,12000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s054,7,10,109.179388,109.179389,7592,12000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s055,7,10,142.207386,142.207387,5026,12000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s060,7,10,118.426518,118.426518,2843,12000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s061,7,10,135.422497,135.422497,3927,12000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s029,7,10,105.266977,105.266977,5006,13000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s028,7,10,134.863573,134.863572,7151,13000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s085,7,10,66.664575,66.664576,2842,13000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s084,7,9,171.943682,171.943682,3465,13000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s017,7,10,118.634212,118.634213,8693,12000,false,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s016,7,10,123.554011,123.554011,5465,14000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s024,7,9,146.88754,146.887541,10406,13000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s025,7,11,104.150107,104.150107,7249,14000,false,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s088,7,10,83.680853,83.680853,4433,13000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s089,7,10,112.268296,112.268297,4677,12000,false,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s053,7,10,118.810193,118.810194,6487,13000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s052,7,10,91.429768,91.429768,4080,14000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s067,7,11,80.967507,80.967507,6202,12000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s066,7,10,90.264673,90.264674,6780,13000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s059,7,10,124.437501,124.437501,10758,13000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s058,7,9,108.658914,108.658913,5499,13000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s010,7,10,128.733886,128.733886,6207,13000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s011,7,10,106.30521,106.30521,2768,13000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s082,7,9,136.846406,136.846406,6293,13000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s083,7,9,199.148993,199.148994,5187,13000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s033,7,9,150.137115,150.137114,9742,13000,false,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s032,7,10,117.373393,117.373394,7607,12000,false,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s044,7,10,115.109725,115.109725,3845,12000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s045,7,10,107.786539,107.786539,5827,12000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s039,7,10,108.58672,108.58672,3997,11000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s038,7,10,149.703215,149.703216,7466,14000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s070,7,10,124.35084,124.35084,6148,12000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s071,7,10,125.363687,125.363687,5364,14000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s095,7,9,124.706221,124.706222,3794,13000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s094,7,10,106.579539,106.579538,7282,13000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s007,7,11,85.604623,85.604624,5228,12000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s006,7,11,103.623283,103.623283,4076,12000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s063,7,10,96.409441,96.409441,4342,12000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s062,7,10,123.195025,123.195025,5578,13000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s086,7,10,128.18674,128.18674,4213,13000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s087,7,9,101.972945,102.133987,5622,13000,false,false,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s014,7,10,103.660942,103.660942,5743,14000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s015,7,9,162.872497,162.872498,9781,13000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s020,7,10,113.162302,113.162302,5281,14000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s021,7,10,135.502443,135.502443,4857,13000,false,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s069,7,10,76.319002,76.319002,8181,13000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s068,7,10,97.25642,97.25642,4413,13000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s057,7,11,61.935597,61.935597,2222,12000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s056,7,9,133.239119,133.239118,6266,14000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s074,7,11,114.369609,114.369609,6012,12000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s075,7,10,116.764849,116.80485,4225,14000,false,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s003,7,9,142.41446,142.41446,6174,13000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s002,7,9,105.952271,105.952272,6316,13000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s091,7,11,91.095012,91.095012,4992,12000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s090,7,10,141.729429,141.72943,11211,13000,false,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s037,7,10,132.954791,132.954791,8688,13000,false,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s036,7,10,140.981257,140.981257,7485,13000,false,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s040,7,9,156.659518,156.659519,6210,12000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s041,7,10,123.881714,123.881714,7711,13000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s100,7,9,156.367357,156.367356,4059,12000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s009,7,10,127.315923,127.315923,7159,12000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s008,7,9,154.9745,154.9745,5465,12000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s073,7,10,143.586882,143.586882,12724,13000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s072,7,10,139.768445,139.768445,7952,16000,false,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s096,7,9,109.317365,109.317364,6133,13000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s097,7,10,70.581503,70.581502,5337,12000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s004,7,9,205.452913,205.452914,7943,13000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s005,7,11,107.548518,107.548518,5730,12000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s079,7,9,120.296047,120.296048,3606,12000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s078,7,9,81.609432,81.609433,3794,14000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s030,7,10,106.110674,106.110674,7838,14000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s031,7,9,164.359745,164.359746,6434,13000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s047,7,9,122.700452,122.700452,7881,13000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s046,7,9,151.640843,151.640843,5232,13000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s064,7,10,120.023192,120.023192,4520,13000,false,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s065,7,10,100.747327,100.747327,6470,13000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s013,7,10,142.765623,142.765622,10437,14000,false,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s012,7,9,110.294546,110.294545,8781,14000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s081,7,10,150.385508,150.385508,10965,13000,false,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s080,7,11,129.37932,129.37932,5719,13000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s027,7,10,119.726715,119.726715,7680,13000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s026,7,10,161.596701,161.596702,11334,13000,false,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s019,7,9,160.860027,160.860027,6684,13000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s018,7,10,114.571131,114.57113,7658,12000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s050,7,10,110.949288,110.949289,4133,13000,true,true,,,,
xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s051,7,9,170.269693,170.269693,13962,13000,false,true,,,,
xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s034,7,10,80.844797,87.999053,42551,13000,false,false,,,,
xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s035,7,10,62.905368,62.905368,17190,12000,false,true,,,,
xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s043,7,10,75.949804,75.949804,21907,14000,true,true,,,,
xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s042,7,10,106.960893,106.960893,90272,13000,false,true,,,,
xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s098,7,10,53.937687,53.937687,54161,13000,false,true,,,,
xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s099,7,10,82.4046,82.4046,249751,13000,false,true,,,,
xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s077,7,10,43.059915,43.059916,66112,13000,true,true,,,,
xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s076,7,10,55.339006,55.339006,122411,13000,true,true,,,,
xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s001,7,10,63.628716,63.628716,15190,16000,false,true,,,,
xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s092,7,10,60.808925,60.808925,78150,13000,false,true,,,,
xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s093,7,10,87.469707,87.469707,78500,15000,true,true,,,,
xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s049,7,10,89.544678,115.47059,62770,13000,false,false,,,,
xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s048,7,10,61.300291,61.300291,19817,13000,false,true,,,,
xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s023,7,10,99.454458,99.454459,104420,13000,false,true,,,,
xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s022,7,10,71.902575,71.902574,19042,13000,false,true,,,,
xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s054,7,10,66.56738,66.567381,94926,13000,true,true,,,,
xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s055,7,10,82.837881,82.837882,119511,13000,true,true,,,,
xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s060,7,10,88.929712,103.715943,207645,13000,false,false,,,,
xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s061,7,10,94.963659,101.197355,148643,14000,false,false,,,,
xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s029,7,10,71.844847,71.844847,53559,12000,false,true,,,,
xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s028,7,10,70.436852,70.436852,14031,13000,true,true,,,,
xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s085,7,10,54.651281,54.651281,68690,12000,false,true,,,,
xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s084,7,10,82.846564,82.846564,105940,13000,true,true,,,,
xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s017,7,10,63.932244,63.932244,19976,12000,false,true,,,,
xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s016,7,10,74.19263,74.192631,26498,13000,false,true,,,,
xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s024,7,10,88.557425,89.231186,28745,13000,false,false,,,,
xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s025,7,10,79.521275,79.521275,80232,14000,false,true,,,,
xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s088,7,10,61.464871,61.464871,140641,12000,true,true,,,,
xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s089,7,10,82.064309,82.064309,267164,13000,false,true,,,,
xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s053,7,10,62.735257,62.735258,71610,12000,true,true,,,,
xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s052,7,10,66.78525,66.78525,436523,12000,false,true,,,,
xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s067,7,10,55.806602,55.806602,61845,12000,true,true,,,,
xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s066,7,10,75.616266,75.616267,164657,12000,false,true,,,,
xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s059,7,10,69.716099,69.716099,39235,13000,true,true,,,,
xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s058,7,10,76.95369,76.95369,70487,13000,false,true,,,,
xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s010,7,10,68.407113,68.407113,22946,12000,true,true,,,,
xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s011,7,10,67.668598,67.668598,17991,13000,true,true,,,,
xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s082,7,10,73.076484,73.076484,105880,12000,false,true,,,,
xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s083,7,10,85.809234,85.809234,55030,12000,true,true,,,,
xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s033,7,10,103.145933,103.145932,72571,13000,false,true,,,,
xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s032,7,10,79.223099,79.2231,84660,13000,false,true,,,,
xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s044,7,10,94.505163,94.505162,75273,13000,false,true,,,,
