NAME,T,E,MMIP,Mheft-nf,UMIP,Uheft-nf,S,M,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s028,14,30,201.048864,269.956433,61668851,49000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s085,14,31,161.535719,204.23511,580465347,52000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s084,14,29,213.759769,267.377845,7299453,46000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s017,14,31,193.194921,256.862487,81574810,46000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s016,14,29,254.854234,314.550482,39603811,51000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s024,14,30,184.075735,226.768892,41672523,46000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s025,14,32,203.049385,267.107954,59839925,45000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s088,14,29,201.115763,206.27346,7073173,50000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s089,14,32,245.517253,345.724956,54307591,47000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s053,14,31,187.038399,216.650579,15452023,49000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s052,14,30,207.482728,245.704005,14011968,49000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s067,14,32,188.698566,245.035833,176821757,47000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s066,14,32,170.303646,213.829259,1020844530,50000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s059,14,30,185.518185,252.184435,16081537,45000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s058,14,30,142.376,185.046533,144844701,48000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s010,14,31,217.532166,251.837772,18331153,49000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s011,14,30,191.561407,232.00406,9317920,44000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s082,14,32,213.868026,245.15702,17817664,49000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s083,14,31,213.74263,280.547627,60753337,45000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s033,14,30,215.708408,259.479888,58464043,45000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s032,14,31,269.077331,295.351897,37392384,46000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s044,14,30,239.194727,262.056179,475111187,45000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s045,14,31,231.229841,267.939064,21348055,47000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s039,14,30,194.412344,214.519287,19939423,45000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s038,14,32,266.02975,293.791119,207343977,49000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s070,14,30,233.381154,268.844827,40168340,45000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s071,14,30,246.249426,265.869347,185489787,46000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s095,14,29,196.035224,260.078744,21793276,44000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s094,14,28,233.991499,284.584803,24753303,50000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s007,14,32,154.511672,181.950715,396171344,49000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s006,14,31,197.620631,252.196143,153861183,46000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s063,14,30,234.012441,288.572492,177496862,45000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s062,14,30,219.369404,315.684929,18080259,49000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s086,14,31,207.471359,236.678202,13470620,46000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s087,14,30,166.984829,201.567227,21757904,50000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s014,14,29,215.834725,291.61718,10634231,46000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s015,14,31,189.774822,256.876641,177625318,47000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s020,14,30,273.209495,303.653176,78892256,49000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s021,14,30,188.324028,214.130977,26019463,50000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s069,14,30,151.222982,179.895594,287911022,50000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s068,14,31,180.780134,279.378702,57031979,46000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s057,14,29,161.400495,171.821709,28935431,48000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s056,14,30,267.581194,305.104281,36546048,45000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s074,14,29,227.072839,232.821359,71102668,46000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s075,14,32,187.445636,237.138381,1348806567,51000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s003,14,31,211.141604,224.570799,20043124,48000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s002,14,31,209.862426,267.959112,6626845,48000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s091,14,29,288.022441,327.070643,44679213,50000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s090,14,30,197.898822,282.007874,86840170,51000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s037,14,32,163.698827,222.970424,616952775,46000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s036,14,30,206.479334,228.52645,44944126,50000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s040,14,30,185.12765,225.251035,8406051,46000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s041,14,29,214.703345,268.267837,22102030,50000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s100,14,29,238.427462,241.101632,15477669,49000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s009,14,30,191.301509,250.834312,509978963,51000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s008,14,33,199.482292,265.136591,1718064256,45000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s073,14,30,160.465316,179.728105,14715236,49000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s072,14,30,221.27593,261.614908,495125576,47000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s096,14,32,164.719113,204.172323,118958419,49000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s097,14,33,135.79418,165.623408,71410208,49000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s004,14,29,266.256794,266.302514,16742357,48000,false,true,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s005,14,31,225.37469,272.87544,70933657,46000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s079,14,29,299.765332,312.903009,25013548,46000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s078,14,30,189.285003,269.51295,32952748,46000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s030,14,31,192.629798,268.261386,99700376,47000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s031,14,30,264.741155,316.065301,38967128,50000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s047,14,30,186.005582,268.206218,101609652,48000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s046,14,30,248.13183,277.439687,56501446,46000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s064,14,30,208.970509,242.91703,166960144,49000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s065,14,30,261.829204,273.260117,1418660536,52000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s013,14,30,197.068702,233.6838,7340641,51000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s012,14,29,190.080538,215.039526,15572253,45000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s081,14,31,248.194673,306.959864,20124489,46000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s080,14,29,309.618008,332.50435,9729859,51000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s027,14,29,253.908184,315.946888,88963417,49000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s026,14,29,222.831442,284.068579,62628350,45000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s019,14,30,276.43045,358.614771,57620618,45000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s018,14,31,170.313763,189.200236,15228206,46000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s050,14,33,181.289699,215.030474,2765934503,49000,false,false,,,
xc7s25 t14 e025 r0.1 R0.5 d10.0 D50.0 s051,14,30,198.699483,246.721687,16724113,50000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s034,14,51,228.068156,291.367486,8634374,51000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s035,14,51,211.608792,258.299874,9761945,49000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s043,14,51,356.050778,396.013998,10306313,48000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s042,14,51,341.009355,438.835964,8150318,48000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s098,14,52,293.792281,305.077025,43159985,52000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s099,14,52,303.844733,303.844733,5663027,52000,true,true,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s077,14,51,262.830463,287.205611,12045050,49000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s076,14,52,308.227244,359.440888,29631834,50000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s001,14,53,294.791821,319.876737,18868508,50000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s092,14,51,285.842279,304.714442,3113229,47000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s093,14,51,386.372888,386.372888,13516716,50000,false,true,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s049,14,53,329.033011,329.03301,23017206,50000,true,true,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s048,14,51,347.033775,347.033776,55394021,50000,true,true,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s023,14,51,264.701628,333.21702,71943600,48000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s022,14,52,300.470533,327.447597,29192015,50000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s054,14,52,248.639084,273.581661,25795836,50000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s055,14,52,316.250923,366.791453,19577048,49000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s060,14,51,290.003311,290.003309,11459679,48000,true,true,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s061,14,52,328.15179,353.313049,24545129,51000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s029,14,52,252.440824,263.156832,31407642,47000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s028,14,51,294.181582,330.827474,11717657,53000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s085,14,52,255.314967,268.909364,25694381,48000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s084,14,51,314.283492,315.334793,17987242,46000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s017,14,51,285.645402,350.787174,21083240,51000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s016,14,51,291.852081,325.692943,23853317,48000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s024,14,51,261.637802,261.637803,14362773,47000,true,true,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s025,14,52,257.443893,280.044013,21088646,51000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s088,14,52,235.02293,262.364432,7154086,48000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s089,14,52,325.511276,373.245863,26230283,49000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s053,14,52,262.712969,315.777915,35840477,50000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s052,14,52,297.164992,299.176713,179539425,49000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s067,14,51,283.784031,283.784031,23606341,53000,false,true,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s066,14,51,258.212073,311.84866,19087400,52000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s059,14,51,275.235993,275.235993,32694811,51000,false,true,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s058,14,51,233.409272,256.237952,31275612,48000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s010,14,52,311.130368,342.821454,45977260,50000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s011,14,51,262.866312,290.678937,25987380,50000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s082,14,53,265.46446,295.084379,15759440,52000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s083,14,51,386.946952,400.310534,20332441,49000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s033,14,51,292.879979,314.322355,9455341,47000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s032,14,51,377.492727,377.492728,37494064,49000,true,true,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s044,14,51,330.985594,361.932772,25911563,52000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s045,14,52,318.814197,335.431974,37170540,49000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s039,14,51,293.979231,314.086173,14251758,47000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s038,14,51,416.505511,433.50716,19160829,51000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s070,14,53,283.798472,319.262146,96205045,52000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s071,14,53,294.057586,334.293327,53825171,50000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s095,14,52,331.322727,341.363562,11935669,51000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s094,14,51,294.784004,321.897184,9632733,46000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s007,14,52,220.598967,255.256078,21936777,47000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s006,14,53,263.613774,327.467958,30419922,50000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s063,14,52,326.145363,351.72274,33900724,50000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s062,14,52,353.613112,353.613113,17413385,51000,true,true,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s086,14,52,331.994103,331.994104,32722527,51000,true,true,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s087,14,51,277.87646,305.916106,39365331,46000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s014,14,51,292.095592,292.095592,151625174,50000,true,true,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s015,14,52,266.662944,329.286253,19086504,45000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s020,14,52,334.995799,334.995799,22905601,48000,true,true,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s021,14,52,321.522784,321.522783,272494806,51000,true,true,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s069,14,52,227.724805,233.500187,66130702,51000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s068,14,52,224.85149,269.126125,26321926,48000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s057,14,51,242.707658,256.007427,43294699,51000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s056,14,51,340.075307,380.448684,25264760,49000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s074,14,51,290.594754,302.140628,36212861,52000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s075,14,53,275.680122,283.419035,8541282,50000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s003,14,52,286.926714,286.926714,57361562,49000,false,true,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s002,14,51,321.624897,345.403828,3054868,51000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s091,14,53,293.888834,293.888833,2855732,47000,true,true,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s090,14,51,336.48099,336.97877,69300693,51000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s037,14,51,243.684503,265.337788,14341796,50000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s036,14,53,239.793013,302.498698,4752634,51000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s040,14,51,239.604738,333.780485,19398167,48000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s041,14,51,323.008466,329.048725,98217595,52000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s100,14,51,264.917945,264.917944,11767730,47000,true,true,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s009,14,52,296.263108,314.889086,36943116,53000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s008,14,52,277.91103,277.91103,27839880,47000,true,true,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s073,14,51,250.622294,250.622296,15076116,51000,false,true,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s072,14,52,301.694006,325.609398,70477802,50000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s096,14,51,255.594366,271.936591,6257463,48000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s097,14,53,224.379944,224.379942,6353305,50000,true,true,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s004,14,53,310.880782,328.725324,20545205,51000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s005,14,52,322.887106,383.319353,12104718,47000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s079,14,51,318.170095,331.307773,20406426,51000,false,false,,,
xc7s25 t14 e049 r0.1 R0.5 d10.0 D50.0 s078,14,53,280.314494,280.314495,16837093,49000,true,true,,,
