NAME,T,E,MMIP,Mheft-nf,UMIP,Uheft-nf,S,M,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s001,15,74,372.072024,388.325901,41438296,50000,false,false,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s092,15,73,368.520352,387.392515,79714789,55000,false,false,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s093,15,74,374.301371,392.270716,27231258,48000,false,false,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s049,15,73,377.418337,377.418336,159054467,51000,false,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s048,15,73,335.405223,335.405224,76837510,50000,false,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s023,15,74,388.026648,412.947713,125303684,54000,false,false,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s022,15,73,426.124688,426.124688,184520944,52000,false,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s054,15,73,356.252941,356.252941,211625932,53000,false,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s055,15,73,383.941954,383.941953,28159104,54000,true,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s060,15,73,327.054847,340.505552,39193135,48000,false,false,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s061,15,73,342.787927,412.719494,26016716,53000,false,false,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s029,15,73,339.473505,339.473506,342117542,51000,false,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s028,15,74,363.021603,401.707587,93348141,49000,false,false,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s085,15,74,274.382088,294.328333,63170686,52000,false,false,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s084,15,73,340.210113,340.210113,28916659,53000,true,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s017,15,73,390.24338,390.24338,126085238,51000,false,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s016,15,73,362.257039,396.097901,915321865,49000,false,false,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s024,15,73,372.258111,372.258113,102983267,50000,true,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s025,15,73,332.460425,332.460425,262349024,55000,false,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s088,15,73,302.47795,334.473067,34088647,50000,false,false,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s089,15,73,379.595735,452.492319,38886174,48000,false,false,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s053,15,73,247.231582,316.992008,10366099,49000,false,false,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s052,15,73,350.323869,381.335827,23804083,62000,false,false,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s067,15,73,361.597059,361.597059,202173363,53000,false,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s066,15,73,305.802753,323.680009,50090795,47000,false,false,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s059,15,73,343.530944,343.530944,63887019,52000,true,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s058,15,73,253.455824,275.934562,44419945,53000,false,false,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s010,15,74,381.644549,381.644549,66036222,53000,true,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s011,15,73,327.309805,330.576258,388027552,51000,false,false,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s082,15,73,299.852748,333.373549,88632564,54000,false,false,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s083,15,73,468.296032,468.296032,69738166,53000,true,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s033,15,73,394.744938,416.227314,80828326,52000,false,false,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s032,15,73,394.436289,394.43629,397519404,53000,false,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s044,15,73,363.327681,363.327681,151829280,54000,false,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s045,15,74,355.57854,355.578539,58939708,48000,false,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s039,15,74,310.783479,341.491299,190297142,50000,false,false,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s038,15,73,445.364228,445.36423,262460902,52000,false,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s070,15,73,346.025307,349.923497,137185559,51000,false,false,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s071,15,73,400.095121,411.078012,56828371,52000,false,false,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s095,15,73,367.277458,367.277458,125565399,53000,true,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s094,15,73,357.711736,357.711736,147537169,51000,false,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s007,15,74,313.776804,313.776805,42811659,52000,true,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s006,15,73,367.247271,367.247272,153293917,53000,false,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s063,15,73,398.206815,398.206815,71274663,48000,false,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s062,15,74,411.730671,432.917088,87516443,50000,false,false,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s086,15,74,395.066914,419.181027,152325299,55000,false,false,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s087,15,73,370.771334,370.771334,196642894,53000,false,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s014,15,73,392.969592,392.969591,265089218,50000,false,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s015,15,73,385.291037,385.291039,260423259,51000,false,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s020,15,73,380.762464,380.762464,138343181,53000,true,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s021,15,73,405.700893,405.700893,246690894,49000,false,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s069,15,73,250.719215,274.610554,156324535,52000,false,false,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s068,15,74,313.097668,328.191316,79720115,51000,false,false,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s057,15,73,279.485453,279.485454,26821096,52000,true,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s056,15,73,398.946556,398.946554,96871770,50000,true,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s074,15,73,342.675444,342.675443,62901873,52000,true,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s075,15,73,373.957619,373.957619,181703077,53000,false,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s003,15,73,399.461738,399.461737,209059835,53000,false,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s002,15,73,364.974363,364.974363,67148096,53000,true,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s091,15,73,383.071145,383.071145,24262171,50000,false,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s090,15,73,360.865545,386.29113,42270538,51000,false,false,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s037,15,73,361.809935,361.809933,266330392,53000,false,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s036,15,73,351.232142,351.232143,41404187,53000,false,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s040,15,74,350.234029,350.234029,65052068,54000,true,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s041,15,74,365.830055,403.459766,86552951,54000,false,false,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s100,15,73,306.956615,317.15867,117834072,49000,false,false,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s009,15,73,362.348493,362.348492,109493139,49000,true,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s008,15,74,400.782212,400.782212,142398666,50000,true,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s073,15,73,313.43132,335.041854,51058383,52000,false,false,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s072,15,73,422.818745,422.818744,72491908,54000,true,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s096,15,73,351.605944,351.605943,102578097,54000,false,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s097,15,73,250.283996,250.283994,32337057,48000,true,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s004,15,73,450.498134,450.498135,160603678,53000,true,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s005,15,73,381.02495,381.02495,29110359,49000,true,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s079,15,73,395.349455,395.349455,228036959,54000,false,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s078,15,73,313.951764,342.025079,70881709,49000,false,false,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s030,15,73,319.224282,319.224282,77807888,54000,false,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s031,15,73,468.800778,468.800779,79508635,54000,false,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s047,15,73,361.77064,361.770641,121151670,51000,true,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s046,15,74,407.895031,407.89503,62614666,53000,true,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s064,15,74,357.850148,357.850148,118984459,51000,false,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s065,15,73,403.518677,419.652144,27213854,54000,false,false,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s013,15,73,390.993012,416.071592,90557369,53000,false,false,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s012,15,74,318.097138,331.008693,76661986,56000,false,false,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s081,15,73,442.013051,442.013051,230564312,53000,false,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s080,15,74,481.460967,481.460966,52614570,54000,false,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s027,15,74,330.019887,389.697964,39642991,53000,false,false,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s026,15,74,331.77526,331.77526,127079329,54000,true,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s019,15,73,443.18718,453.310307,117629063,52000,false,false,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s018,15,73,297.481257,297.481255,111912832,53000,true,true,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s050,15,73,353.456697,373.460566,778879990,50000,false,false,,,
xc7s25 t15 e071 r0.1 R0.5 d10.0 D50.0 s051,15,73,312.382791,312.382792,93066317,54000,true,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s034,15,78,354.474791,354.47479,34073290,52000,false,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s035,15,78,328.300032,328.300033,12130556,53000,false,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s043,15,78,406.466111,406.466112,26877323,54000,false,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s042,15,78,468.428878,468.428877,81976904,51000,false,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s098,15,78,379.379848,379.379848,32331205,51000,true,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s099,15,78,401.532329,401.532329,31417894,49000,true,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s077,15,78,314.707051,314.70705,67528894,54000,false,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s076,15,78,389.269256,389.269255,75699040,51000,true,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s001,15,78,412.065943,412.065942,235162613,55000,false,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s092,15,78,387.392515,387.392515,45733174,49000,false,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s093,15,78,415.699634,415.699634,36355358,54000,false,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s049,15,78,377.418337,377.418336,23853125,54000,true,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s048,15,78,371.000474,371.000475,82474077,52000,false,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s023,15,79,388.026648,412.947713,65090290,54000,false,false,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s022,15,78,426.124688,426.124688,176952928,52000,false,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s054,15,78,356.252941,356.252941,81146499,54000,false,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s055,15,78,383.941954,383.941953,16389836,50000,true,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s060,15,78,382.602823,382.602822,43567128,50000,true,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s061,15,78,380.183614,412.719494,17107819,55000,false,false,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s029,15,78,339.473505,339.473506,47755760,53000,false,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s028,15,78,401.707588,401.707587,40117433,54000,false,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s085,15,79,274.382088,274.382088,9821302,52000,false,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s084,15,78,395.296266,408.544983,33799491,50000,false,false,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s017,15,78,390.24338,390.24338,167923172,53000,false,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s016,15,78,362.257039,396.097901,73234630,50000,false,false,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s024,15,78,372.258111,372.258113,32253222,49000,false,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s025,15,78,332.460425,332.460425,96571596,50000,false,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s088,15,78,314.124387,334.473067,27813321,53000,false,false,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s089,15,78,452.492318,452.492319,23428997,52000,true,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s053,15,78,304.75596,340.684456,36660198,55000,false,false,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s052,15,78,362.523214,381.335827,98904949,53000,false,false,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s067,15,78,361.597059,361.597059,113937853,54000,false,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s066,15,78,339.984139,357.861394,32949980,52000,false,false,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s059,15,78,343.530944,343.530944,99494420,48000,false,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s058,15,78,266.230851,275.934562,22797612,53000,false,false,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s010,15,79,381.644549,381.644549,92704757,53000,false,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s011,15,78,355.12243,355.122429,54790597,54000,false,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s082,15,78,333.333549,333.333549,40241788,55000,true,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s083,15,78,468.296032,468.296032,20613189,53000,true,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s033,15,78,394.744938,416.227314,34479174,53000,false,false,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s032,15,78,394.436289,394.43629,52463466,54000,false,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s044,15,78,377.077569,377.077568,97067277,54000,false,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s045,15,79,376.877095,376.877095,35246349,51000,false,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s039,15,78,326.672313,341.531299,26940552,54000,false,false,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s038,15,78,490.395314,490.395316,39034427,51000,false,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s070,15,78,349.923497,349.923497,19819382,53000,false,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s071,15,78,411.078012,411.078012,59070525,49000,true,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s095,15,78,367.277458,367.277458,94825002,51000,true,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s094,15,78,357.711736,357.711736,45289144,54000,false,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s007,15,79,313.776804,313.776805,74296425,52000,true,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s006,15,78,367.247271,367.247272,145028418,54000,false,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s063,15,78,419.91183,419.91183,36478222,55000,false,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s062,15,78,432.917087,432.917088,68324154,51000,true,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s086,15,78,419.181027,419.181027,79389965,53000,false,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s087,15,78,370.771334,370.771334,16765440,53000,false,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s014,15,78,392.969592,392.969591,172852642,52000,false,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s015,15,78,385.291037,385.291039,270860986,51000,false,true,,,
xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s020,15,78,380.762464,380.762464,52694763,54000,true,true,,,
