NAME,T,E,MMIP,Mheft-nf,UMIP,Uheft-nf,S,M,,,
xc7s25 t10 e013 r0.1 R0.5 d10.0 D50.0 s073,10,16,153.073368,183.816009,99147,45000,false,false,,,
xc7s25 t10 e013 r0.1 R0.5 d10.0 D50.0 s072,10,16,218.123579,223.623923,120143,47000,false,false,,,
xc7s25 t10 e013 r0.1 R0.5 d10.0 D50.0 s096,10,18,114.044543,141.60097,112602,50000,false,false,,,
xc7s25 t10 e013 r0.1 R0.5 d10.0 D50.0 s097,10,16,117.160856,150.668443,145755,46000,false,false,,,
xc7s25 t10 e013 r0.1 R0.5 d10.0 D50.0 s004,10,17,257.535787,288.707706,187760,48000,false,false,,,
xc7s25 t10 e013 r0.1 R0.5 d10.0 D50.0 s005,10,16,169.043227,230.520322,371737,44000,false,false,,,
xc7s25 t10 e013 r0.1 R0.5 d10.0 D50.0 s079,10,18,109.953274,145.816133,97387,42000,false,false,,,
xc7s25 t10 e013 r0.1 R0.5 d10.0 D50.0 s078,10,16,128.182528,148.770924,90951,48000,false,false,,,
xc7s25 t10 e013 r0.1 R0.5 d10.0 D50.0 s030,10,17,152.294429,169.400728,318254,45000,false,false,,,
xc7s25 t10 e013 r0.1 R0.5 d10.0 D50.0 s031,10,17,179.385965,235.210776,68892,46000,false,false,,,
xc7s25 t10 e013 r0.1 R0.5 d10.0 D50.0 s047,10,16,166.798928,205.297433,58316,48000,false,false,,,
xc7s25 t10 e013 r0.1 R0.5 d10.0 D50.0 s046,10,16,188.192006,234.735108,74820,43000,false,false,,,
xc7s25 t10 e013 r0.1 R0.5 d10.0 D50.0 s064,10,17,160.129028,171.757605,67821,45000,false,false,,,
xc7s25 t10 e013 r0.1 R0.5 d10.0 D50.0 s065,10,18,181.980689,205.300444,112997,50000,false,false,,,
xc7s25 t10 e013 r0.1 R0.5 d10.0 D50.0 s013,10,18,146.486774,189.086683,137561,49000,false,false,,,
xc7s25 t10 e013 r0.1 R0.5 d10.0 D50.0 s012,10,17,156.33375,220.505424,109491,44000,false,false,,,
xc7s25 t10 e013 r0.1 R0.5 d10.0 D50.0 s081,10,19,138.212324,165.044229,172400,48000,false,false,,,
xc7s25 t10 e013 r0.1 R0.5 d10.0 D50.0 s080,10,18,184.675082,208.466851,102122,47000,false,false,,,
xc7s25 t10 e013 r0.1 R0.5 d10.0 D50.0 s027,10,18,172.465313,195.968444,124140,48000,false,false,,,
xc7s25 t10 e013 r0.1 R0.5 d10.0 D50.0 s026,10,17,183.784526,243.27306,134248,44000,false,false,,,
xc7s25 t10 e013 r0.1 R0.5 d10.0 D50.0 s019,10,16,218.140902,244.862771,147419,43000,false,false,,,
xc7s25 t10 e013 r0.1 R0.5 d10.0 D50.0 s018,10,17,133.044465,168.52619,110598,48000,false,false,,,
xc7s25 t10 e013 r0.1 R0.5 d10.0 D50.0 s050,10,15,179.965241,206.669248,226545,48000,false,false,,,
xc7s25 t10 e013 r0.1 R0.5 d10.0 D50.0 s051,10,17,163.694775,188.05713,68378,47000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s034,10,18,118.55353,165.696707,127117,48000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s035,10,19,137.272738,155.880583,38087,48000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s043,10,18,168.720978,196.790079,62118,48000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s042,10,18,224.844016,224.844017,155655,47000,false,true,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s098,10,17,181.996204,194.443035,155562,46000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s099,10,19,129.025886,151.826079,251318,49000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s077,10,19,123.295963,147.671111,291812,48000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s076,10,18,163.684708,178.882836,169035,48000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s001,10,18,148.681692,155.98357,193474,42000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s092,10,19,144.26523,164.7028,93348,48000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s093,10,17,209.316202,209.316203,156309,48000,true,true,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s049,10,16,215.403284,215.403284,79296,48000,true,true,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s048,10,19,175.13627,175.136271,364525,48000,true,true,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s023,10,18,149.452968,187.630982,186099,45000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s022,10,19,195.101964,233.613122,102995,49000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s054,10,19,151.96887,160.878148,272314,48000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s055,10,18,211.900436,211.900437,75769,45000,true,true,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s060,10,16,244.258783,246.777051,82138,45000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s061,10,17,207.879074,207.879074,179096,49000,false,true,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s029,10,17,146.689105,166.97401,250655,43000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s028,10,19,157.361614,223.38668,152231,48000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s085,10,19,119.246132,133.453573,161714,48000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s084,10,18,209.206581,222.455299,221144,44000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s017,10,17,174.368817,183.377001,155093,49000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s016,10,19,150.61779,177.332625,126528,50000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s024,10,17,171.41223,171.412231,150280,45000,true,true,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s025,10,20,118.887807,133.893382,341334,49000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s088,10,16,148.532338,168.881019,174419,44000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s089,10,18,163.195174,176.648111,343951,44000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s053,10,18,166.685023,195.685051,64192,42000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s052,10,18,158.438928,189.450885,81480,45000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s067,10,17,140.074302,166.432309,85397,47000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s066,10,17,166.783941,197.118821,199268,48000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s059,10,17,140.440148,157.922275,102419,47000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s058,10,18,110.883838,110.883838,133942,47000,true,true,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s010,10,19,162.588532,191.733643,55003,44000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s011,10,16,194.933548,222.746172,80462,45000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s082,10,17,142.691705,142.691704,163155,48000,true,true,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s083,10,19,174.691509,209.085569,100702,49000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s033,10,16,201.710338,256.346664,182354,44000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s032,10,17,185.160617,206.319919,288814,44000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s044,10,18,168.826426,200.000231,91777,49000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s045,10,17,170.608675,212.391245,196097,44000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s039,10,19,125.000594,150.252274,328001,48000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s038,10,18,186.282332,252.073877,111952,49000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s070,10,17,173.840673,226.429447,119154,48000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s071,10,18,146.480908,146.480909,127605,47000,true,true,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s095,10,19,143.489327,143.489328,114526,46000,true,true,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s094,10,18,139.602644,145.578969,171380,48000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s007,10,20,113.829493,137.125166,335617,45000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s006,10,19,163.228889,164.405643,74184,48000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s063,10,16,203.3894,225.953198,92552,47000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s062,10,19,171.912233,174.185723,346739,48000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s086,10,17,179.134759,179.13476,80505,49000,true,true,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s087,10,17,195.814959,195.814959,115066,49000,true,true,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s014,10,18,135.631515,203.574872,88736,44000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s015,10,19,130.920688,192.679833,119244,46000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s020,10,19,144.16394,153.337846,171230,43000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s021,10,18,160.468119,169.111273,139352,44000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s069,10,19,94.334709,105.750852,546902,48000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s068,10,17,185.60086,213.109284,138740,47000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s057,10,17,112.755689,125.833859,160040,44000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s056,10,19,142.735243,188.858407,46693,45000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s074,10,19,127.794459,153.73233,156143,48000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s075,10,18,153.031169,200.459212,77000,50000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s003,10,18,184.823198,202.794781,145423,46000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s002,10,17,166.453683,219.510981,192007,49000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s091,10,17,179.695801,221.580724,127774,44000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s090,10,18,199.352419,214.609576,127390,49000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s037,10,19,142.500291,159.340238,196673,48000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s036,10,19,132.479369,132.479369,289034,56000,false,true,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s040,10,18,202.112896,235.602923,75806,45000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s041,10,16,190.946673,238.613925,72909,49000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s100,10,18,156.196227,200.958161,89312,49000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s009,10,18,171.911332,186.255834,229477,43000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s008,10,18,193.226984,238.912325,48996,48000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s073,10,17,172.397951,218.688919,182615,48000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s072,10,17,218.123579,223.623923,141416,44000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s096,10,19,114.044543,141.60097,94918,43000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s097,10,17,117.160856,150.668443,147705,46000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s004,10,18,257.535787,288.707706,119298,44000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s005,10,17,195.102027,226.752924,148586,44000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s079,10,19,109.953274,145.816133,75596,48000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s078,10,17,128.222528,148.770924,58327,47000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s030,10,18,152.294429,169.400728,331910,48000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s031,10,17,193.932427,284.125233,76544,47000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s047,10,17,174.237992,226.953583,122787,49000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s046,10,17,188.192006,234.735108,74620,49000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s064,10,18,160.129028,171.757605,138379,48000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s065,10,19,181.980689,205.300444,111334,44000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s013,10,19,146.486774,189.086683,249765,44000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s012,10,17,156.33375,156.333749,104419,48000,true,true,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s081,10,19,138.212324,165.044229,93166,43000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s080,10,18,184.675082,220.495946,97410,43000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s027,10,19,172.465313,195.838874,128109,49000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s026,10,17,183.784526,243.27306,76849,44000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s019,10,17,218.140902,244.862771,162709,49000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s018,10,18,133.044465,168.52619,122044,48000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s050,10,16,179.965241,218.509381,94586,42000,false,false,,,
xc7s25 t10 e014 r0.1 R0.5 d10.0 D50.0 s051,10,17,181.64122,188.05713,187877,46000,false,false,,,
xc7s25 t10 e022 r0.1 R0.5 d10.0 D50.0 s034,10,24,177.122067,177.122066,82831,49000,false,true,,,
xc7s25 t10 e022 r0.1 R0.5 d10.0 D50.0 s035,10,25,187.849017,187.849018,158105,50000,true,true,,,
xc7s25 t10 e022 r0.1 R0.5 d10.0 D50.0 s043,10,24,241.475788,241.475789,158154,49000,true,true,,,
xc7s25 t10 e022 r0.1 R0.5 d10.0 D50.0 s042,10,24,291.347422,291.347422,135088,48000,true,true,,,
xc7s25 t10 e022 r0.1 R0.5 d10.0 D50.0 s098,10,25,194.443034,196.402862,150187,44000,false,false,,,
xc7s25 t10 e022 r0.1 R0.5 d10.0 D50.0 s099,10,24,218.443841,218.44384,189134,44000,true,true,,,
xc7s25 t10 e022 r0.1 R0.5 d10.0 D50.0 s077,10,24,177.089224,201.464372,99059,49000,false,false,,,
xc7s25 t10 e022 r0.1 R0.5 d10.0 D50.0 s076,10,25,207.245499,207.245499,111870,46000,false,true,,,
xc7s25 t10 e022 r0.1 R0.5 d10.0 D50.0 s001,10,25,206.117016,222.370894,156951,46000,false,false,,,
xc7s25 t10 e022 r0.1 R0.5 d10.0 D50.0 s092,10,24,183.614964,183.614963,87177,44000,false,true,,,
xc7s25 t10 e022 r0.1 R0.5 d10.0 D50.0 s093,10,25,233.14019,265.872484,128394,49000,false,false,,,
xc7s25 t10 e022 r0.1 R0.5 d10.0 D50.0 s049,10,24,253.885107,253.885107,127966,50000,true,true,,,
xc7s25 t10 e022 r0.1 R0.5 d10.0 D50.0 s048,10,25,209.238688,209.238688,196991,50000,true,true,,,
xc7s25 t10 e022 r0.1 R0.5 d10.0 D50.0 s023,10,25,215.856428,227.234254,62624,45000,false,false,,,
xc7s25 t10 e022 r0.1 R0.5 d10.0 D50.0 s022,10,25,274.638624,274.638623,127107,49000,false,true,,,
xc7s25 t10 e022 r0.1 R0.5 d10.0 D50.0 s054,10,25,202.245671,202.245671,42813,50000,true,true,,,
xc7s25 t10 e022 r0.1 R0.5 d10.0 D50.0 s055,10,26,211.900436,242.828885,60251,44000,false,false,,,
xc7s25 t10 e022 r0.1 R0.5 d10.0 D50.0 s060,10,24,283.71828,283.718279,96184,46000,true,true,,,
xc7s25 t10 e022 r0.1 R0.5 d10.0 D50.0 s061,10,25,232.699658,232.699658,179160,48000,false,true,,,
xc7s25 t10 e022 r0.1 R0.5 d10.0 D50.0 s029,10,24,167.01401,176.770911,72384,49000,false,false,,,
xc7s25 t10 e022 r0.1 R0.5 d10.0 D50.0 s028,10,24,223.858172,223.85817,70356,45000,true,true,,,
xc7s25 t10 e022 r0.1 R0.5 d10.0 D50.0 s085,10,24,148.311127,148.311127,78353,49000,true,true,,,
xc7s25 t10 e022 r0.1 R0.5 d10.0 D50.0 s084,10,24,268.096177,268.096177,85839,50000,true,true,,,
xc7s25 t10 e022 r0.1 R0.5 d10.0 D50.0 s017,10,24,203.151731,232.462694,168547,44000,false,false,,,
