NAME,T,E,MMIP,MSLOT,UMIP,USLOT,S,M,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s094,12,34,184.107663,184.107662,1403653,31000,false,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s007,12,32,228.350128,228.350129,1041647,28000,true,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s006,12,32,240.611652,240.611653,1334705,29000,false,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s063,12,34,247.765957,435.445495,1192896,31000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s062,12,32,309.847263,309.847264,3400660,34000,false,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s086,12,33,237.282902,237.282902,2693342,36000,true,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s087,12,33,262.774045,262.774044,3799413,38000,true,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s014,12,32,258.833887,306.827406,2536266,30000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s015,12,34,218.548926,257.310246,2286654,33000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s020,12,34,231.609292,231.609292,1135191,26000,true,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s021,12,34,240.265123,240.265123,4175948,30000,true,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s069,12,32,148.444219,148.444219,582054,27000,false,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s068,12,33,230.378896,230.378895,1669293,35000,true,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s057,12,34,168.677479,168.677481,1361245,30000,true,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s056,12,32,239.135543,239.135542,1115853,29000,true,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s074,12,32,180.810378,180.810378,1601962,29000,true,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s075,12,33,251.847896,251.847896,3889074,36000,true,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s003,12,33,238.639376,238.639375,1141008,27000,true,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s002,12,34,225.495441,225.495441,950678,31000,true,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s091,12,32,289.899247,289.899247,3956999,29000,false,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s090,12,33,282.16295,282.162949,2067463,33000,true,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s037,12,33,188.384898,214.963085,1506700,30000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s036,12,33,205.363135,205.363136,3683590,28000,true,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s040,12,34,184.408438,184.408438,23550042,29000,false,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s041,12,34,214.663345,214.663345,1205695,27000,true,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s100,12,34,217.626442,217.626441,2504877,28000,true,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s009,12,32,225.974814,225.974814,979508,27000,true,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s008,12,32,292.921857,292.921857,1977214,28000,false,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s073,12,34,180.825919,180.825919,1460912,29000,true,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s072,12,32,271.34387,271.343869,694065,30000,true,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s096,12,32,210.217644,210.217644,884086,30000,false,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s097,12,35,179.941728,179.941727,1974383,32000,false,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s004,12,33,254.065087,254.065088,909032,28000,true,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s005,12,33,263.890701,312.162587,707565,25000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s079,12,34,217.073613,217.073613,1033557,27000,true,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s078,12,33,213.348425,213.348425,989711,32000,true,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s030,12,34,188.035682,286.986991,1144059,28000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s031,12,34,274.396539,274.396539,1332212,30000,false,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s047,12,32,309.474561,309.474562,5206377,33000,false,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s046,12,34,238.60503,238.60503,3782129,31000,true,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s064,12,34,177.836669,292.305349,828089,30000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s065,12,32,256.826815,256.826815,1788710,29000,true,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s013,12,33,272.38656,334.169001,1408894,31000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s012,12,32,192.204446,192.204445,1135044,26000,true,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s081,12,32,245.221333,245.221334,690816,27000,false,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s080,12,34,299.508277,299.508277,1716006,34000,true,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s027,12,34,206.509505,206.509506,4427263,33000,true,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s026,12,32,270.227621,270.227621,1823305,26000,true,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s019,12,33,232.748156,232.748156,690564,29000,true,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s018,12,33,236.616615,236.616614,1709462,31000,true,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s050,12,33,261.34382,261.34382,2109291,28000,false,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s051,12,33,156.910589,172.501135,2553320,27000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s034,12,39,277.073574,277.073573,1699915,30000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s035,12,39,232.016014,232.016015,705073,33000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s043,12,40,259.807604,259.807605,1327038,34000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s042,12,39,340.962085,340.962085,1296955,33000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s098,12,39,262.388638,262.388639,931838,30000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s099,12,39,291.41237,291.41237,2118249,36000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s077,12,40,203.28119,203.281188,2440437,32000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s076,12,39,263.637439,263.637439,1356240,32000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s001,12,39,283.002991,283.002991,598750,32000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s092,12,40,254.358801,254.358801,2615112,35000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s093,12,39,318.952355,318.952355,2122084,32000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s049,12,39,306.589044,306.589043,850225,38000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s048,12,39,257.240593,363.101554,877650,30000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s023,12,39,309.660556,309.660555,1186281,32000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s022,12,40,292.057554,481.252847,1025838,34000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s054,12,39,249.066916,249.066917,842141,31000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s055,12,39,293.449415,293.449415,1227896,31000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s060,12,40,287.189529,287.189527,1232535,34000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s061,12,39,316.987639,316.987639,1512206,36000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s029,12,41,213.398839,213.43884,679772,34000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s028,12,39,287.30424,287.304239,1267188,33000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s085,12,39,190.622223,190.622223,769734,30000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s084,12,39,287.121058,287.121058,1809059,30000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s017,12,39,259.799732,259.799732,2095485,33000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s016,12,39,271.774921,271.774921,2446037,36000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s024,12,39,297.720657,297.72066,1967769,35000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s025,12,40,216.301195,216.301195,1023326,36000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s088,12,40,243.208288,243.208288,2765754,35000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s089,12,40,307.994975,307.994977,2282267,39000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s053,12,41,241.385852,241.385853,970402,34000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s052,12,39,264.795002,264.795003,1069270,35000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s067,12,39,263.948721,263.948722,6078258,35000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s066,12,40,250.166424,250.166426,2327777,39000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s059,12,39,212.671221,212.671221,2453988,28000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s058,12,40,182.456689,182.456688,463661,32000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s010,12,39,262.609346,333.988268,365674,32000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s011,12,39,279.898916,279.938915,915255,31000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s082,12,39,263.815992,263.815992,4901363,34000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s083,12,39,293.093837,293.093838,1002330,31000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s033,12,39,309.201917,309.201916,353988,31000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s032,12,39,320.277012,320.277013,1093159,36000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s044,12,40,241.032313,241.032312,1323894,36000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s045,12,39,274.008012,274.008011,1112836,34000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s039,12,39,275.115723,275.115723,917716,35000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s038,12,39,348.45645,348.456451,920312,36000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s070,12,39,254.044856,254.044856,2785310,33000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s071,12,39,241.645963,241.645963,1913187,29000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s095,12,39,291.368434,291.368435,3497702,36000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s094,12,40,198.786191,198.786191,3373188,32000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s007,12,39,243.172134,243.172135,486394,32000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s006,12,39,287.027667,287.027667,759632,33000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s063,12,40,263.93305,263.93305,1472218,34000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s062,12,39,354.894627,354.894628,1118304,37000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s086,12,39,292.773663,292.773663,3389215,30000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s087,12,40,262.774045,262.774044,5003145,39000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s014,12,39,291.753719,291.753719,1321439,34000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s015,12,40,247.586475,247.586476,646892,32000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s020,12,40,291.676367,291.676367,830269,32000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s021,12,40,240.265123,240.265123,789638,30000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s069,12,39,164.972875,164.972875,1040539,30000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s068,12,40,230.378896,230.378895,1842075,36000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s057,12,40,178.877093,178.877095,624046,32000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s056,12,39,272.073155,272.073154,911290,30000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s074,12,39,208.244342,208.244342,2928044,28000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s075,12,39,308.032194,308.032194,2161025,35000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s003,12,39,264.714763,264.714763,589455,30000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s002,12,41,239.884575,239.884575,586213,33000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s091,12,39,289.899247,289.899247,2975555,32000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s090,12,39,317.855632,317.855632,2034061,37000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s037,12,39,254.838242,254.838242,1342915,35000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s036,12,39,217.004074,217.004074,1337632,30000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s040,12,41,243.340113,243.340114,703496,30000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s041,12,40,246.061323,246.101323,823023,26000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s100,12,41,217.626442,217.626441,1437066,32000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s009,12,39,263.739263,263.739262,544701,31000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s008,12,39,328.566263,328.566264,562578,33000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s073,12,41,180.825919,180.825919,2090269,30000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s072,12,39,298.395426,298.395425,2487263,32000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s096,12,39,240.550154,240.550154,2853259,35000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s097,12,39,246.279374,246.279373,5069615,33000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s004,12,40,328.554545,328.554546,543466,32000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s005,12,39,277.848213,277.848212,741523,28000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s079,12,40,258.420452,262.433909,1276116,34000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s078,12,40,213.348425,213.348425,1177922,35000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s030,12,39,215.259525,324.328376,2593205,30000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s031,12,40,316.826347,324.748182,574928,38000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s047,12,39,309.474561,309.474562,1527123,34000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s046,12,40,274.471387,274.471387,3368567,33000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s064,12,41,199.954063,199.954063,844751,32000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s065,12,39,268.125221,268.125221,1018545,29000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s013,12,39,317.417141,317.417139,1254420,34000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s012,12,39,205.156002,243.068075,444515,31000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s081,12,39,347.948899,347.948899,2022280,38000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s080,12,40,303.442593,303.442593,1395769,33000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s027,12,40,233.372192,233.372193,2267317,39000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s026,12,39,320.108311,320.108311,1270512,32000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s019,12,40,273.969804,273.969805,985345,34000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s018,12,40,259.618591,259.61859,838451,34000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s050,12,40,288.087828,288.087828,2941698,34000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s051,12,39,211.518043,212.425231,911175,32000,false,false,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s001,12,15,162.611198,162.611198,975493,25000,true,true,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s023,12,17,177.638414,180.970053,1500796969,32000,false,false,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s022,12,18,168.994765,198.67124,28158972,29000,false,false,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s017,12,18,142.145387,190.257781,844324247,26000,false,false,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s016,12,18,116.573593,120.636898,6326603,31000,false,false,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s010,12,18,137.320058,141.387062,7343347,27000,false,false,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s011,12,19,141.222348,146.320019,1524739,27000,false,false,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s007,12,18,135.75485,143.112135,2264697,23000,false,false,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s006,12,19,143.632881,148.699434,4509237,24000,false,false,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s014,12,18,147.271707,147.271708,2896575,24000,false,true,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s015,12,17,155.591823,155.591823,26435683,26000,false,true,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s020,12,20,150.556036,221.930282,667179559,32000,false,false,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s021,12,19,145.217414,152.693023,154624663,29000,false,false,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s003,12,17,152.744001,169.975876,864325816,30000,false,false,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s002,12,16,145.816196,145.816196,4893703,26000,true,true,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s009,12,17,165.368854,170.193923,484554401,24000,false,false,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s008,12,17,164.632385,180.159311,638596992,26000,false,false,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s004,12,18,183.750458,259.400454,784313695,29000,false,false,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s005,12,19,142.060561,142.060561,22748682,25000,false,true,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s013,12,16,161.634003,161.634003,3344242,30000,false,true,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s012,12,17,117.649401,117.649401,19094451,25000,false,true,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s019,12,18,190.097341,205.330354,413151520,27000,false,false,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s018,12,16,179.47454,179.474539,10190960,22000,false,true,,,
xc7s25 t12 e006 r0.1 R0.5 d10.0 D50.0 s001,12,15,157.857644,157.857645,3154384,25000,false,true,,,
xc7s25 t12 e006 r0.1 R0.5 d10.0 D50.0 s022,12,17,157.887925,157.887925,12474238,28000,true,true,,,
xc7s25 t12 e006 r0.1 R0.5 d10.0 D50.0 s017,12,17,140.69093,140.69093,112215705,23000,false,true,,,
xc7s25 t12 e006 r0.1 R0.5 d10.0 D50.0 s016,12,17,116.573593,136.139368,76916989,29000,false,false,,,
xc7s25 t12 e006 r0.1 R0.5 d10.0 D50.0 s010,12,18,129.810161,141.989594,50955987,29000,false,false,,,
xc7s25 t12 e006 r0.1 R0.5 d10.0 D50.0 s011,12,18,134.626707,136.21623,47394736,30000,false,false,,,
xc7s25 t12 e006 r0.1 R0.5 d10.0 D50.0 s007,12,18,135.75485,192.797496,1418807312,33000,false,false,,,
xc7s25 t12 e006 r0.1 R0.5 d10.0 D50.0 s006,12,19,143.592881,149.953338,8882857,22000,false,false,,,
xc7s25 t12 e006 r0.1 R0.5 d10.0 D50.0 s014,12,17,147.271707,159.437638,5590167,29000,false,false,,,
xc7s25 t12 e006 r0.1 R0.5 d10.0 D50.0 s015,12,17,153.540659,155.591823,1212334001,30000,false,false,,,
xc7s25 t12 e006 r0.1 R0.5 d10.0 D50.0 s020,12,18,150.556036,221.930282,389146747,37000,false,false,,,
xc7s25 t12 e006 r0.1 R0.5 d10.0 D50.0 s021,12,19,122.104543,154.221674,17495887,45000,false,false,,,
xc7s25 t12 e006 r0.1 R0.5 d10.0 D50.0 s003,12,17,140.05781,157.162604,130795195,30000,false,false,,,
xc7s25 t12 e006 r0.1 R0.5 d10.0 D50.0 s002,12,16,145.816196,145.816196,68761949,27000,false,true,,,
xc7s25 t12 e006 r0.1 R0.5 d10.0 D50.0 s009,12,16,165.368854,170.193923,2221873778,28000,false,false,,,
xc7s25 t12 e006 r0.1 R0.5 d10.0 D50.0 s008,12,18,151.961117,165.760478,1900085495,25000,false,false,,,
xc7s25 t12 e006 r0.1 R0.5 d10.0 D50.0 s004,12,17,183.750458,210.521637,1835585564,31000,false,false,,,
xc7s25 t12 e006 r0.1 R0.5 d10.0 D50.0 s005,12,17,142.060561,142.060561,24687963,28000,false,true,,,
xc7s25 t12 e006 r0.1 R0.5 d10.0 D50.0 s013,12,17,161.634003,161.634003,29619625,31000,false,true,,,
xc7s25 t12 e006 r0.1 R0.5 d10.0 D50.0 s012,12,17,116.649929,124.530909,3050215406,28000,false,false,,,
xc7s25 t12 e006 r0.1 R0.5 d10.0 D50.0 s019,12,17,179.418327,206.075284,89851199,29000,false,false,,,
xc7s25 t12 e006 r0.1 R0.5 d10.0 D50.0 s018,12,17,120.719172,120.719172,13486263,29000,false,true,,,
xc7s25 t12 e039 r0.1 R0.5 d10.0 D50.0 s034,12,41,288.84212,288.842118,1960674,34000,false,true,,,
xc7s25 t12 e039 r0.1 R0.5 d10.0 D50.0 s035,12,41,232.016014,232.016015,1456301,33000,true,true,,,
xc7s25 t12 e039 r0.1 R0.5 d10.0 D50.0 s043,12,42,259.807604,259.807605,1541664,35000,false,true,,,
xc7s25 t12 e039 r0.1 R0.5 d10.0 D50.0 s042,12,41,340.962085,340.962085,957815,36000,true,true,,,
xc7s25 t12 e039 r0.1 R0.5 d10.0 D50.0 s098,12,41,262.388638,262.388639,1129882,37000,true,true,,,
xc7s25 t12 e039 r0.1 R0.5 d10.0 D50.0 s099,12,41,291.41237,291.41237,993946,38000,true,true,,,
xc7s25 t12 e039 r0.1 R0.5 d10.0 D50.0 s077,12,42,227.656338,227.656337,1989087,38000,false,true,,,
xc7s25 t12 e039 r0.1 R0.5 d10.0 D50.0 s076,12,41,263.637439,263.637439,1154702,34000,false,true,,,
xc7s25 t12 e039 r0.1 R0.5 d10.0 D50.0 s001,12,41,283.002991,283.002991,640295,31000,true,true,,,
xc7s25 t12 e039 r0.1 R0.5 d10.0 D50.0 s092,12,42,254.358801,254.358801,1937416,37000,false,true,,,
xc7s25 t12 e039 r0.1 R0.5 d10.0 D50.0 s093,12,41,336.799875,336.799875,1652650,34000,true,true,,,
xc7s25 t12 e039 r0.1 R0.5 d10.0 D50.0 s049,12,41,306.589044,306.589043,800589,38000,true,true,,,
xc7s25 t12 e039 r0.1 R0.5 d10.0 D50.0 s048,12,41,257.240593,363.101554,1421775,32000,false,false,,,
xc7s25 t12 e039 r0.1 R0.5 d10.0 D50.0 s023,12,41,309.660556,309.660555,1221872,35000,true,true,,,
xc7s25 t12 e039 r0.1 R0.5 d10.0 D50.0 s022,12,42,333.083056,333.083055,1474773,36000,false,true,,,
xc7s25 t12 e039 r0.1 R0.5 d10.0 D50.0 s054,12,41,249.066916,249.066917,1004305,31000,true,true,,,
xc7s25 t12 e039 r0.1 R0.5 d10.0 D50.0 s055,12,41,293.449415,293.449415,921492,34000,true,true,,,
xc7s25 t12 e039 r0.1 R0.5 d10.0 D50.0 s060,12,41,316.686334,316.686333,1211689,35000,true,true,,,
xc7s25 t12 e039 r0.1 R0.5 d10.0 D50.0 s061,12,41,316.987639,316.987639,1822781,40000,false,true,,,
xc7s25 t12 e039 r0.1 R0.5 d10.0 D50.0 s029,12,43,213.398839,213.43884,1390905,34000,false,true,,,
xc7s25 t12 e039 r0.1 R0.5 d10.0 D50.0 s028,12,41,287.30424,287.304239,1215640,35000,true,true,,,
xc7s25 t12 e039 r0.1 R0.5 d10.0 D50.0 s085,12,41,210.568468,210.568468,1797512,32000,true,true,,,
xc7s25 t12 e039 r0.1 R0.5 d10.0 D50.0 s084,12,41,287.121058,287.121058,1871292,31000,false,true,,,
xc7s25 t12 e039 r0.1 R0.5 d10.0 D50.0 s017,12,41,259.799732,259.799732,1981195,33000,false,true,,,
xc7s25 t12 e039 r0.1 R0.5 d10.0 D50.0 s016,12,41,271.774921,271.774921,2424740,35000,false,true,,,
